Date,Gold_Price_USD
2008-08-04,641.9312963279194
2008-08-05,638.8368393965292
2008-08-06,632.4405953125705
2008-08-07,637.0470171638681
2008-08-08,638.7275517422045
2008-08-11,635.2523716245472
2008-08-12,627.2462580423019
2008-08-13,632.8441632385633
2008-08-14,637.0854922752308
2008-08-15,636.5810743337087
2008-08-18,648.4637321770593
2008-08-19,641.654313310318
2008-08-20,631.9940461131068
2008-08-21,627.7476271161039
2008-08-22,627.5870115055586
2008-08-25,629.239695685678
2008-08-26,627.8475905884759
2008-08-27,630.1835314311453
2008-08-28,622.4225727968152
2008-08-29,631.533374105177
2008-09-01,631.1408686712283
2008-09-02,638.3188074620753
2008-09-03,640.6341515674361
2008-09-04,643.6883955080324
2008-09-05,647.4846590513905
2008-09-08,650.5130002265728
2008-09-09,654.8240979349715
2008-09-10,663.6586738201781
2008-09-11,665.0956353435589
2008-09-12,669.9442075167706
2008-09-15,669.4770172723216
2008-09-16,679.2521664549924
2008-09-17,674.793607522811
2008-09-18,687.0811971608914
2008-09-19,686.942695672281
2008-09-22,677.251479155918
2008-09-23,678.2545184965965
2008-09-24,673.7709057601764
2008-09-25,679.5696715955643
2008-09-26,675.2705508969842
2008-09-29,672.3926596796831
2008-09-30,659.8220050350835
2008-10-01,656.9695528115209
2008-10-02,641.176797549238
2008-10-03,631.1494155088301
2008-10-06,636.07499804963
2008-10-07,641.2004913930523
2008-10-08,644.0567674681649
2008-10-09,637.9577035320322
2008-10-10,637.7809168007713
2008-10-13,637.8854966772914
2008-10-14,630.6240334256365
2008-10-15,640.2309492413782
2008-10-16,645.976140352465
2008-10-17,644.6779597388689
2008-10-20,644.9802224091053
2008-10-21,646.4532463517495
2008-10-22,633.3836756621954
2008-10-23,631.9447712065133
2008-10-24,627.7613963650805
2008-10-27,621.5991648839652
2008-10-28,619.9761676438765
2008-10-29,631.2453909128172
2008-10-30,635.4169310157415
2008-10-31,631.9146463944601
2008-11-03,635.6592637818613
2008-11-04,644.6815281005117
2008-11-05,650.771406962466
2008-11-06,651.289618641165
2008-11-07,647.2064444925252
2008-11-10,651.8548320640801
2008-11-11,654.5501565288306
2008-11-12,660.5405551830634
2008-11-13,664.8682306392964
2008-11-14,671.9793468533945
2008-11-17,668.5170726439911
2008-11-18,677.4577803012843
2008-11-19,678.9319257531777
2008-11-20,693.1573207452452
2008-11-21,688.518796394622
2008-11-24,700.6089372373006
2008-11-25,702.1356396614437
2008-11-26,697.7022288228279
2008-11-27,694.4656870194375
2008-11-28,692.3798780221414
2008-12-01,695.4551936600548
2008-12-02,699.2303712546275
2008-12-03,695.3587326614509
2008-12-04,695.3284526238923
2008-12-05,710.3633336499731
2008-12-08,722.7772395700729
2008-12-09,726.0754431932477
2008-12-10,726.4965922044249
2008-12-11,727.5139150210516
2008-12-12,732.1228464268246
2008-12-15,724.7811729547375
2008-12-16,723.0607125024812
2008-12-17,711.1404487516995
2008-12-18,714.1217139470656
2008-12-19,718.8863050270561
2008-12-22,715.5565209828466
2008-12-23,726.9623972111718
2008-12-24,718.1969342426609
2008-12-25,707.8234781340228
2008-12-26,709.5537654985159
2008-12-29,717.1254016862712
2008-12-30,729.344699988082
2008-12-31,726.1437208777655
2009-01-01,734.1217227622144
2009-01-02,733.9858480670589
2009-01-05,732.8655852852064
2009-01-06,739.488197975056
2009-01-07,744.4599463132093
2009-01-08,732.8732300969014
2009-01-09,743.840973697641
2009-01-12,754.2554268589878
2009-01-13,749.6879373198183
2009-01-14,752.805166252948
2009-01-15,756.674812051384
2009-01-16,758.7985997414096
2009-01-19,754.774651659674
2009-01-20,749.8563636541865
2009-01-21,749.8147160994153
2009-01-22,758.7579738090101
2009-01-23,763.0343349223951
2009-01-26,760.3590271854193
2009-01-27,766.3787797999446
2009-01-28,744.7014293778384
2009-01-29,753.4052442545873
2009-01-30,740.4488304591043
2009-02-02,737.9132305134717
2009-02-03,729.7986208690519
2009-02-04,720.4960130387674
2009-02-05,729.0038229627233
2009-02-06,725.7400640897097
2009-02-09,728.3999295958735
2009-02-10,728.2038401182707
2009-02-11,731.8233105090651
2009-02-12,732.5318756775198
2009-02-13,723.28005504801
2009-02-16,730.6305102591418
2009-02-17,727.169100118204
2009-02-18,715.9955513531407
2009-02-19,713.0734649562271
2009-02-20,723.9175994889642
2009-02-23,730.2172878347033
2009-02-24,727.8174131324193
2009-02-25,725.4210182263098
2009-02-26,723.2328941664412
2009-02-27,738.3972652913246
2009-03-02,741.3651456788388
2009-03-03,744.7015975921522
2009-03-04,752.5230752535733
2009-03-05,754.4705233915024
2009-03-06,752.6670208628027
2009-03-09,751.3396937073987
2009-03-10,750.9519929629679
2009-03-11,750.8226622346644
2009-03-12,756.4360342778525
2009-03-13,756.9802588832794
2009-03-16,762.6775956882452
2009-03-17,762.2145239348889
2009-03-18,762.9663356811891
2009-03-19,747.8733304059942
2009-03-20,754.8758753703047
2009-03-23,757.642408460871
2009-03-24,765.3552847755868
2009-03-25,743.3417122349393
2009-03-26,759.0141408657848
2009-03-27,758.1064386770782
2009-03-30,766.6592652508139
2009-03-31,758.8400619636637
2009-04-01,763.6418038569306
2009-04-02,755.750210608973
2009-04-03,751.1872254169228
2009-04-06,765.715421882728
2009-04-07,764.4084804176434
2009-04-08,766.2234374355285
2009-04-09,773.0433449971163
2009-04-10,777.0297895134439
2009-04-13,778.3539951733721
2009-04-14,781.3503545159275
2009-04-15,800.2857207825809
2009-04-16,799.9846629215909
2009-04-17,801.7534213851766
2009-04-20,810.3374296363785
2009-04-21,819.4579875514011
2009-04-22,829.3490938024817
2009-04-23,834.8122669294837
2009-04-24,825.4372841597889
2009-04-27,839.0853244954566
2009-04-28,829.634325599506
2009-04-29,832.3110201656867
2009-04-30,826.1995613475603
2009-05-01,825.8348905216229
2009-05-04,828.7150921909333
2009-05-05,831.5439709536524
2009-05-06,835.2187363418889
2009-05-07,848.8637989587955
2009-05-08,852.8834602200001
2009-05-11,850.9716653526204
2009-05-12,859.3459683171253
2009-05-13,869.7395042016846
2009-05-14,859.2364619776113
2009-05-15,864.5413884940364
2009-05-18,870.7762253338515
2009-05-19,868.3592683363889
2009-05-20,880.4790178085829
2009-05-21,879.3339056532736
2009-05-22,880.6140087672964
2009-05-25,879.266036839177
2009-05-26,879.5788713207917
2009-05-27,870.1121830591719
2009-05-28,857.7561473240796
2009-05-29,871.6046637527504
2009-06-01,864.3968300733752
2009-06-02,856.0001453970996
2009-06-03,837.7383229227644
2009-06-04,832.5530431581369
2009-06-05,821.7041294280397
2009-06-08,835.3609766306004
2009-06-09,843.9636667256417
2009-06-10,838.3247205732397
2009-06-11,857.3751116885986
2009-06-12,865.9639996515507
2009-06-15,863.3242696107263
2009-06-16,841.9189583321074
2009-06-17,861.3752219669167
2009-06-18,849.5780640913339
2009-06-19,835.7690328831727
2009-06-22,844.4825136999056
2009-06-23,865.2546926517533
2009-06-24,877.4052291115487
2009-06-25,882.5284782641472
2009-06-26,887.9538604007087
2009-06-29,895.7093875722388
2009-06-30,902.686324073443
2009-07-01,905.4051378668967
2009-07-02,906.5296610433644
2009-07-03,906.1435417053891
2009-07-06,899.4927689849692
2009-07-07,897.1480155180066
2009-07-08,882.1391166589793
2009-07-09,881.4480521671782
2009-07-10,872.9104247197319
2009-07-13,863.4516606086061
2009-07-14,865.1776499762002
2009-07-15,877.3939781748065
2009-07-16,885.6267115720851
2009-07-17,871.8950640633118
2009-07-20,863.4409242007858
2009-07-21,871.7366158258061
2009-07-22,863.3462607936252
2009-07-23,861.5795681447817
2009-07-24,866.4910205577576
2009-07-27,858.2737010124067
2009-07-28,859.3497660091687
2009-07-29,848.0576909932882
2009-07-30,843.1273579758135
2009-07-31,845.9921524200286
2009-08-03,832.6847488762918
2009-08-04,836.5190517917162
2009-08-05,836.5220816727002
2009-08-06,841.3110865567576
2009-08-07,843.3631632083225
2009-08-10,855.0364937217951
2009-08-11,856.2782162172607
2009-08-12,852.7725657526188
2009-08-13,853.986039820229
2009-08-14,858.7965263507823
2009-08-17,859.3878942427821
2009-08-18,859.9086119019051
2009-08-19,854.0441066459997
2009-08-20,848.5534492480828
2009-08-21,836.8213045247406
2009-08-24,851.629499711644
2009-08-25,841.2067193629265
2009-08-26,835.5461956241248
2009-08-27,829.7106802866989
2009-08-28,837.3019055587536
2009-08-31,834.9997466630867
2009-09-01,845.5853897582538
2009-09-02,840.0595685162076
2009-09-03,842.5712975852736
2009-09-04,835.7014173387995
2009-09-07,853.7955992871003
2009-09-08,843.8266953680805
2009-09-09,846.6098105678287
2009-09-10,852.1447497810242
2009-09-11,855.8413460145546
2009-09-14,854.4267458900197
2009-09-15,853.4884084589737
2009-09-16,854.0330319755825
2009-09-17,852.948392930405
2009-09-18,861.3403740454851
2009-09-21,880.5527692105626
2009-09-22,875.8198704133968
2009-09-23,863.9980277068111
2009-09-24,863.4080721557784
2009-09-25,885.8541724296733
2009-09-28,878.9119585710433
2009-09-29,893.4941345807531
2009-09-30,908.6629917772557
2009-10-01,903.8144728963802
2009-10-02,909.1377872089673
2009-10-05,924.1239837929055
2009-10-06,920.8051982059865
2009-10-07,919.1147807072787
2009-10-08,913.9522884067649
2009-10-09,904.8606865025171
2009-10-12,899.1666013882266
2009-10-13,888.341172608836
2009-10-14,888.8216183249574
2009-10-15,882.155694115658
2009-10-16,884.3944809873834
2009-10-19,870.811104658633
2009-10-20,873.8666086848085
2009-10-21,881.3253132757632
2009-10-22,863.9302814406349
2009-10-23,867.3346554735542
2009-10-26,878.1561210308728
2009-10-27,867.7092156069418
2009-10-28,882.395822188351
2009-10-29,886.2697075856097
2009-10-30,880.1986550146529
2009-11-02,879.8838160741985
2009-11-03,884.9724209814786
2009-11-04,885.8220422181338
2009-11-05,890.7716259614384
2009-11-06,882.74868115176
2009-11-09,884.4202613285565
2009-11-10,872.0939679328554
2009-11-11,871.2983909546507
2009-11-12,863.5969178970428
2009-11-13,857.4176233662071
2009-11-16,868.1875876163614
2009-11-17,877.8358441432853
2009-11-18,883.358644077778
2009-11-19,873.8862765794934
2009-11-20,871.2960038149885
2009-11-23,882.0399347980417
2009-11-24,883.4663425576686
2009-11-25,904.1335316849159
2009-11-26,907.8704768633161
2009-11-27,909.7956081883784
2009-11-30,907.1652392945145
2009-12-01,908.5581090107977
2009-12-02,907.354543570369
2009-12-03,913.961070730433
2009-12-04,922.8877496828577
2009-12-07,915.8185267879679
2009-12-08,903.8100124699366
2009-12-09,887.394966460812
2009-12-10,892.0803349191837
2009-12-11,882.4158344704251
2009-12-14,863.5948701462822
2009-12-15,867.1233340155269
2009-12-16,888.9141392148841
2009-12-17,889.0379568516697
2009-12-18,896.6702656926146
2009-12-21,897.5833392724562
2009-12-22,896.8752388890026
2009-12-23,905.2975833391496
2009-12-24,902.8507944222288
2009-12-25,905.4455182129354
2009-12-28,908.5394056849692
2009-12-29,902.6512485291397
2009-12-30,911.7864614328747
2009-12-31,910.3735593506566
2010-01-01,903.6755299544313
2010-01-04,908.7045732325648
2010-01-05,900.7218945076459
2010-01-06,901.1558727410968
2010-01-07,901.2539275418508
2010-01-08,911.2208547634191
2010-01-11,915.7286482295673
2010-01-12,915.6826149282033
2010-01-13,923.3538952837077
2010-01-14,936.375101619144
2010-01-15,941.7855734624121
2010-01-18,942.071430057265
2010-01-19,929.9014099891659
2010-01-20,920.1828833002386
2010-01-21,917.5582943918232
2010-01-22,912.1491762844588
2010-01-25,910.6261489196455
2010-01-26,911.3241431788858
2010-01-27,916.3336259626436
2010-01-28,915.8708886785879
2010-01-29,920.5097897850706
2010-02-01,921.2873850432613
2010-02-02,903.2719182487045
2010-02-03,894.9678198018186
2010-02-04,893.8572761097314
2010-02-05,883.2231030873512
2010-02-08,888.6984568533537
2010-02-09,902.4799555700328
2010-02-10,913.6595329788491
2010-02-11,911.8921237477274
2010-02-12,925.6683164010605
2010-02-15,927.2296176124596
2010-02-16,924.2895025749591
2010-02-17,918.8047440478499
2010-02-18,916.2093991678998
2010-02-19,912.8361285508678
2010-02-22,914.574316623333
2010-02-23,916.2257998765193
2010-02-24,916.4369534590097
2010-02-25,920.6245037010245
2010-02-26,931.7700099598511
2010-03-01,940.804024624219
2010-03-02,927.0222055804038
2010-03-03,903.5321939879676
2010-03-04,912.1547816196518
2010-03-05,899.8691631694389
2010-03-08,898.0265424609668
2010-03-09,887.6982222186526
2010-03-10,871.8796135539706
2010-03-11,876.7748926188921
2010-03-12,883.6063294389702
2010-03-15,878.6889683141627
2010-03-16,856.0975033223938
2010-03-17,851.5923377395316
2010-03-18,855.0992290960442
2010-03-19,842.6240875182635
2010-03-22,844.3376471866806
2010-03-23,844.3772478958227
2010-03-24,849.437528967028
2010-03-25,850.6231769994082
2010-03-26,842.5161516954869
2010-03-29,852.7659630939346
2010-03-30,851.5846300463412
2010-03-31,851.522425710579
2010-04-01,843.7457442322415
2010-04-02,840.1743182517226
2010-04-05,832.9084679449247
2010-04-06,831.6345672604344
2010-04-07,846.0360535854785
2010-04-08,834.598482507445
2010-04-09,821.2986432629414
2010-04-12,833.5456049313858
2010-04-13,831.967505741392
2010-04-14,826.5674314671157
2010-04-15,835.328258417725
2010-04-16,830.4364463286175
2010-04-19,845.7663837926779
2010-04-20,851.6692061962576
2010-04-21,847.6841488208014
2010-04-22,866.1408454156264
2010-04-23,861.0677292297997
2010-04-26,867.6298865441257
2010-04-27,870.4001643972503
2010-04-28,881.9046027530836
2010-04-29,895.8520227900731
2010-04-30,896.3179030114135
2010-05-03,889.7441473356156
2010-05-04,894.0146713862576
2010-05-05,888.1345994847114
2010-05-06,906.1938151715052
2010-05-07,907.6123286603352
2010-05-10,904.4781476871053
2010-05-11,906.3294363262726
2010-05-12,894.3013001070402
2010-05-13,885.7910033886384
2010-05-14,896.6013199893139
2010-05-17,890.8909174771198
2010-05-18,881.7422608018314
2010-05-19,886.6505033667811
2010-05-20,897.3408853232147
2010-05-21,903.9718155032618
2010-05-24,913.1566002150195
2010-05-25,906.4285072336874
2010-05-26,893.7220957328967
2010-05-27,907.318590730243
2010-05-28,904.572320282036
2010-05-31,902.4842687091116
2010-06-01,914.6515087509571
2010-06-02,919.922005225816
2010-06-03,924.2998015613736
2010-06-04,944.4957738994057
2010-06-07,938.6066705639728
2010-06-08,947.5031612324254
2010-06-09,948.2328630253891
2010-06-10,950.9693898537245
2010-06-11,965.6948506004571
2010-06-14,970.7921333185741
2010-06-15,976.2120277346139
2010-06-16,986.8772157653152
2010-06-17,983.4729558722959
2010-06-18,975.4162503421254
2010-06-21,965.4200949286441
2010-06-22,946.6295772958402
2010-06-23,966.2835680737804
2010-06-24,955.8167036278112
2010-06-25,953.8930878769221
2010-06-28,951.443363560533
2010-06-29,954.5584528586904
2010-06-30,962.5360530646698
2010-07-01,971.0109278278084
2010-07-02,965.543384367171
2010-07-05,964.1228603927387
2010-07-06,967.0401028663615
2010-07-07,964.8285679644699
2010-07-08,980.5296629814169
2010-07-09,985.5399239526349
2010-07-12,992.9795459112056
2010-07-13,999.7604172319318
2010-07-14,1011.692296449081
2010-07-15,1013.7260160726881
2010-07-16,1000.7824384347321
2010-07-19,1004.982601752099
2010-07-20,998.6375748145285
2010-07-21,993.5583375188006
2010-07-22,999.5829177828559
2010-07-23,1012.1605004222599
2010-07-26,1012.5782350198838
2010-07-27,1015.907926535021
2010-07-28,1033.404044669541
2010-07-29,1036.0986785729804
2010-07-30,1063.2619026753744
2010-08-02,1069.487403673864
2010-08-03,1050.870165236847
2010-08-04,1058.9969816083935
2010-08-05,1063.245236795771
2010-08-06,1077.171120567357
2010-08-09,1084.6378698963958
2010-08-10,1083.3530514349493
2010-08-11,1070.306249743731
2010-08-12,1068.2831220075295
2010-08-13,1059.4108121703912
2010-08-16,1053.4725661384093
2010-08-17,1059.8837726724232
2010-08-18,1077.794796287704
2010-08-19,1082.2641044578227
2010-08-20,1069.5379441670163
2010-08-23,1074.5070459932433
2010-08-24,1087.5798370410232
2010-08-25,1081.1654770913308
2010-08-26,1079.9327628473054
2010-08-27,1080.3073720270263
2010-08-30,1072.0441191622886
2010-08-31,1079.2083802528239
2010-09-01,1078.1189393733387
2010-09-02,1082.8576218957908
2010-09-03,1073.463916729111
2010-09-06,1068.9826525077483
2010-09-07,1076.9185804383785
2010-09-08,1073.1188546655558
2010-09-09,1091.865853137333
2010-09-10,1087.7207352604541
2010-09-13,1090.3822217584725
2010-09-14,1100.7691028353179
2010-09-15,1085.3763249025544
2010-09-16,1066.4819981954977
2010-09-17,1050.4244446459138
2010-09-20,1063.8970215914555
2010-09-21,1058.2385986182142
2010-09-22,1085.5220986084546
2010-09-23,1079.6141706538829
2010-09-24,1081.8225355094553
2010-09-27,1098.7217930057707
2010-09-28,1120.982917114515
2010-09-29,1144.3162166277366
2010-09-30,1158.3726106039928
2010-10-01,1170.466744940573
2010-10-04,1177.636169184772
2010-10-05,1187.037957978403
2010-10-06,1180.732581898224
2010-10-07,1171.307987613309
2010-10-08,1171.5027239216388
2010-10-11,1169.7433069778479
2010-10-12,1164.6756508668914
2010-10-13,1173.0192410332868
2010-10-14,1184.4597587886185
2010-10-15,1185.743794732501
2010-10-18,1203.5006647428665
2010-10-19,1190.0011287979214
2010-10-20,1187.9345792722283
2010-10-21,1179.6567859697004
2010-10-22,1157.8739914609828
2010-10-25,1157.1482281019407
2010-10-26,1155.9708586115457
2010-10-27,1173.6970907748782
2010-10-28,1181.3356485829208
2010-10-29,1169.4728316487472
2010-11-01,1191.3898350519744
2010-11-02,1206.1753843500333
2010-11-03,1213.4377386390086
2010-11-04,1210.932182659276
2010-11-05,1199.5562106052625
2010-11-08,1195.3312923487297
2010-11-09,1208.5845115535383
2010-11-10,1231.6030466562336
2010-11-11,1250.8560015770904
2010-11-12,1244.9913704463172
2010-11-15,1231.3012282939458
2010-11-16,1233.2822226283195
2010-11-17,1211.7190307593974
2010-11-18,1215.8772592595965
2010-11-19,1214.3257684305638
2010-11-22,1208.9094322517715
2010-11-23,1189.8726983416252
2010-11-24,1196.22186032802
2010-11-25,1190.0888208058989
2010-11-26,1176.4037890955458
2010-11-29,1142.8496683435599
2010-11-30,1142.7637842761123
2010-12-01,1163.2449864459645
2010-12-02,1182.8021499683534
2010-12-03,1177.6321660480198
2010-12-06,1170.7758495505884
2010-12-07,1176.4983004995354
2010-12-08,1164.9876124351501
2010-12-09,1168.7364482058667
2010-12-10,1177.9236549315067
2010-12-13,1192.6115763368398
2010-12-14,1191.655649541834
2010-12-15,1189.4668909211248
2010-12-16,1179.2614721217867
2010-12-17,1169.7462429804748
2010-12-20,1167.330963899909
2010-12-21,1171.852801404442
2010-12-22,1182.7930390004376
2010-12-23,1173.5296528888737
2010-12-24,1191.281501801474
2010-12-27,1188.2899127955961
2010-12-28,1188.2736653747754
2010-12-29,1179.6324004999321
2010-12-30,1151.2712034038884
2010-12-31,1161.6792177178916
2011-01-03,1170.4713159809805
2011-01-04,1167.412551884158
2011-01-05,1168.428092436015
2011-01-06,1174.6901568140515
2011-01-07,1156.5700224688624
2011-01-10,1150.6824718040998
2011-01-11,1160.0520727465998
2011-01-12,1145.7336727094328
2011-01-13,1149.3262115217171
2011-01-14,1133.9645265027505
2011-01-17,1139.4804699498202
2011-01-18,1139.3022383138295
2011-01-19,1121.1288658311619
2011-01-20,1134.411320718843
2011-01-21,1126.3049129747426
2011-01-24,1117.404260951747
2011-01-25,1119.8689105599526
2011-01-26,1132.9561169133967
2011-01-27,1121.6738927017227
2011-01-28,1122.5900742530653
2011-01-31,1127.6284437373863
2011-02-01,1135.6696253987718
2011-02-02,1137.9005524737163
2011-02-03,1133.9517207755496
2011-02-04,1124.7940375716882
2011-02-07,1125.9879376394408
2011-02-08,1114.140979277284
2011-02-09,1081.815844588211
2011-02-10,1086.7549808896094
2011-02-11,1096.7958887952882
2011-02-14,1071.098702165014
2011-02-15,1060.4977094319372
2011-02-16,1067.275925729634
2011-02-17,1089.4485347359907
2011-02-18,1089.8929611865249
2011-02-21,1082.176486965075
2011-02-22,1080.4136599813353
2011-02-23,1095.4840953536707
2011-02-24,1088.6267573287503
2011-02-25,1080.1442646533887
2011-02-28,1075.1459670384845
2011-03-01,1065.1113221475746
2011-03-02,1066.6309198365789
2011-03-03,1084.1735688065069
2011-03-04,1087.8931436056844
2011-03-07,1085.3653857871248
2011-03-08,1082.4152403596468
2011-03-09,1065.7115078584848
2011-03-10,1075.336052682137
2011-03-11,1074.7141084507975
2011-03-14,1072.9894081782095
2011-03-15,1107.4657120545573
2011-03-16,1110.995791220884
2011-03-17,1102.8656234537955
2011-03-18,1098.3840452169513
2011-03-21,1111.2180664637906
2011-03-22,1112.6989913429368
2011-03-23,1096.9178265837604
2011-03-24,1107.2203961995485
2011-03-25,1100.0440126876997
2011-03-28,1120.87112151733
2011-03-29,1133.2012426087354
2011-03-30,1128.3588255771913
2011-03-31,1143.0389585170328
2011-04-01,1144.0431812295649
2011-04-04,1154.0280889473672
2011-04-05,1159.8528474330808
2011-04-06,1150.2683262402163
2011-04-07,1143.0958300207446
2011-04-08,1155.0978883433665
2011-04-11,1151.461925129178
2011-04-12,1147.0443591486032
2011-04-13,1136.3180883510515
2011-04-14,1141.3587847731462
2011-04-15,1165.1278658840176
2011-04-18,1152.9227679957341
2011-04-19,1153.4325841795983
2011-04-20,1169.9522827430778
2011-04-21,1169.254506924739
2011-04-22,1174.7777354418301
2011-04-25,1162.531928357474
2011-04-26,1167.7436414996055
2011-04-27,1165.7918249728837
2011-04-28,1177.5165430438196
2011-04-29,1191.733713539398
2011-05-02,1222.8327632376004
2011-05-03,1230.165274138897
2011-05-04,1234.4191403447421
2011-05-05,1237.0655411973073
2011-05-06,1232.9440557940618
2011-05-09,1237.3639610330047
2011-05-10,1233.9562432357677
2011-05-11,1236.2817692185097
2011-05-12,1252.818243696747
2011-05-13,1240.4586584570898
2011-05-16,1254.8464724962025
2011-05-17,1271.625213751932
2011-05-18,1270.3781496359584
2011-05-19,1243.6766442619003
2011-05-20,1236.3660394985704
2011-05-23,1252.6489128143003
2011-05-24,1252.6129860630945
2011-05-25,1240.3461191285626
2011-05-26,1234.3332322065999
2011-05-27,1244.9561511967709
2011-05-30,1252.0117356149908
2011-05-31,1249.270680040358
2011-06-01,1244.9379043523345
2011-06-02,1240.3097462423693
2011-06-03,1229.1170647729507
2011-06-06,1249.2177464453678
2011-06-07,1245.4411054928428
2011-06-08,1260.8491862513106
2011-06-09,1280.2828571495356
2011-06-10,1293.3201170110094
2011-06-13,1287.9965487009233
2011-06-14,1293.4541776402662
2011-06-15,1293.3999093941254
2011-06-16,1281.9701103281277
2011-06-17,1286.3846933919394
2011-06-20,1271.474982928138
2011-06-21,1286.8303242264062
2011-06-22,1281.1088540180144
2011-06-23,1283.9421499509172
2011-06-24,1287.836190769387
2011-06-27,1284.7594860564777
2011-06-28,1292.554042222248
2011-06-29,1286.6741666203566
2011-06-30,1298.1422586945243
2011-07-01,1280.9291561235389
2011-07-04,1282.80417483656
2011-07-05,1307.9333978185634
2011-07-06,1295.11131701477
2011-07-07,1286.5927874644071
2011-07-08,1293.4620073498252
2011-07-11,1296.0435218728055
2011-07-12,1300.8470492645513
2011-07-13,1307.4707950223121
2011-07-14,1316.0310870124983
2011-07-15,1330.8982881225731
2011-07-18,1336.618737269666
2011-07-19,1333.6613660003911
2011-07-20,1342.8979538844108
2011-07-21,1368.680009105115
2011-07-22,1367.1384135348706
2011-07-25,1354.0886767422708
2011-07-26,1369.3503484628366
2011-07-27,1367.9757786444468
2011-07-28,1338.5277806607194
2011-07-29,1350.1384607848508
2011-08-01,1343.1808167470222
2011-08-02,1342.2334272296905
2011-08-03,1346.9578248838611
2011-08-04,1349.7931667920006
2011-08-05,1359.6392575747834
2011-08-08,1353.990141770643
2011-08-09,1361.2083417231547
2011-08-10,1357.9476123655618
2011-08-11,1368.2518611731532
2011-08-12,1376.9452885984508
2011-08-15,1364.3401985206408
2011-08-16,1379.429557120066
2011-08-17,1372.3122048542277
2011-08-18,1383.675743083287
2011-08-19,1389.0345436948603
2011-08-22,1414.8453568508437
2011-08-23,1411.9666278464845
2011-08-24,1407.3167845854023
2011-08-25,1407.3249525691608
2011-08-26,1403.339692824703
2011-08-29,1414.8462629927576
2011-08-30,1392.2609220035356
2011-08-31,1377.86936562414
2011-09-01,1363.4320101555857
2011-09-02,1376.661494461523
2011-09-05,1400.48618237986
2011-09-06,1399.303482743115
2011-09-07,1397.2210151874388
2011-09-08,1398.4792429350869
2011-09-09,1415.0075656738159
2011-09-12,1402.1684501776406
2011-09-13,1405.7912185385928
2011-09-14,1419.7816194251782
2011-09-15,1427.1800186698802
2011-09-16,1430.1711256247827
2011-09-19,1444.773832019998
2011-09-20,1406.0071939984348
2011-09-21,1415.819371196179
2011-09-22,1406.8420048464163
2011-09-23,1381.3692606998723
2011-09-26,1388.7071301217488
2011-09-27,1408.0609657079779
2011-09-28,1406.4072190187014
2011-09-29,1420.089796882559
2011-09-30,1443.2696138809881
2011-10-03,1462.5360285608722
2011-10-04,1486.8136078642597
2011-10-05,1498.145023110791
2011-10-06,1499.5747574223687
2011-10-07,1475.851997436107
2011-10-10,1472.5156496895875
2011-10-11,1460.3932147380199
2011-10-12,1492.3895935231546
2011-10-13,1490.0631698806353
2011-10-14,1492.1970119640298
2011-10-17,1500.724699669117
2011-10-18,1501.679197291422
2011-10-19,1527.4337619885007
2011-10-20,1518.2286921709604
2011-10-21,1521.4869241319102
2011-10-24,1510.4946286398151
2011-10-25,1490.8578584367178
2011-10-26,1482.0354224411567
2011-10-27,1481.7829310740497
2011-10-28,1475.7179605746464
2011-10-31,1465.7949234039759
2011-11-01,1445.4743523992113
2011-11-02,1444.562177531929
2011-11-03,1423.1144685665665
2011-11-04,1434.2155578487495
2011-11-07,1435.6847647227578
2011-11-08,1415.0460568598962
2011-11-09,1410.9536152190212
2011-11-10,1400.6232279452831
2011-11-11,1405.373784921484
2011-11-14,1424.4931988467406
2011-11-15,1398.0663931897598
2011-11-16,1399.9541474243615
2011-11-17,1397.9923525409247
2011-11-18,1407.6572339397528
2011-11-21,1410.9398431464442
2011-11-22,1400.6121962053285
2011-11-23,1396.4236103091498
2011-11-24,1385.587002022642
2011-11-25,1400.7731344763044
2011-11-28,1401.3518169523102
2011-11-29,1428.2744575342285
2011-11-30,1427.6937095162887
2011-12-01,1417.8653694092234
2011-12-02,1396.6865103184848
2011-12-05,1371.7816390000812
2011-12-06,1350.325109324931
2011-12-07,1354.2022525891027
2011-12-08,1361.3622587636848
2011-12-09,1340.1087977588916
2011-12-12,1352.37130670869
2011-12-13,1346.1090019131798
2011-12-14,1348.3542176620792
2011-12-15,1370.362333344712
2011-12-16,1382.9263539866286
2011-12-19,1379.4893581590052
2011-12-20,1367.4713541202927
2011-12-21,1338.3193891843898
2011-12-22,1328.9624847528423
2011-12-23,1326.4224355818037
2011-12-26,1313.5935493413165
2011-12-27,1312.132084998399
2011-12-28,1313.402909629626
2011-12-29,1310.7123252040083
2011-12-30,1302.4548037280517
2012-01-02,1304.9119455655396
2012-01-03,1310.9398642831939
2012-01-04,1296.907576070076
2012-01-05,1315.4654465114452
2012-01-06,1314.431646786187
2012-01-09,1314.9422985248311
2012-01-10,1324.5178980001901
2012-01-11,1327.8717909793988
2012-01-12,1340.7937978288194
2012-01-13,1344.911699587479
2012-01-16,1336.9439400232109
2012-01-17,1342.0444282844287
2012-01-18,1326.9635233299098
2012-01-19,1328.6694637312644
2012-01-20,1328.493680885517
2012-01-23,1325.9945603239707
2012-01-24,1324.5553588263795
2012-01-25,1299.8941375209827
2012-01-26,1293.0212734416448
2012-01-27,1294.4803820193936
2012-01-30,1296.8085877296078
2012-01-31,1283.7409699656635
2012-02-01,1300.2461282729046
2012-02-02,1289.2437725705765
