,VVIX
2008-07-31,137.18439615602713
2008-08-01,107.10323902038944
2008-08-04,132.53734786219735
2008-08-05,112.35150771691897
2008-08-06,102.04017265415976
2008-08-07,122.37875156348868
2008-08-08,117.45392013986117
2008-08-11,108.9039063209697
2008-08-12,103.18623108284736
2008-08-13,119.91639212728543
2008-08-14,129.75836891623817
2008-08-15,125.84953493086444
2008-08-18,120.56706648839265
2008-08-19,124.78847573217735
2008-08-20,119.72785867622143
2008-08-21,105.70275756969629
2008-08-22,105.79106014776556
2008-08-25,117.96831471015321
2008-08-26,118.39346713633925
2008-08-27,128.50982678506765
2008-08-28,127.57304223774747
2008-08-29,126.05133015758949
2008-09-01,117.1971728692282
2008-09-02,106.19347829889861
2008-09-03,124.12071137066025
2008-09-04,125.25169313262168
2008-09-05,96.11468537522313
2008-09-08,111.65661813417337
2008-09-09,113.08945622606105
2008-09-10,121.18350201123437
2008-09-11,111.96639567234305
2008-09-12,119.6186543117536
2008-09-15,117.89465059647009
2008-09-16,118.40850528462272
2008-09-17,112.83605706299254
2008-09-18,113.61014945933323
2008-09-19,109.19732940219308
2008-09-22,123.80067440573832
2008-09-23,125.71102628591368
2008-09-24,112.29382049874661
2008-09-25,135.20640096017044
2008-09-26,116.85398552557952
2008-09-29,135.3018562379656
2008-09-30,113.57872826168396
2008-10-01,99.73422223400564
2008-10-02,124.0219782491235
2008-10-03,122.48545105118987
2008-10-06,120.34393795307584
2008-10-07,113.5776752155601
2008-10-08,119.65427774514181
2008-10-09,114.88740542130472
2008-10-10,116.9765043366825
2008-10-13,128.41632255765074
2008-10-14,121.84217229530094
2008-10-15,126.09951387331978
2008-10-16,117.6813149337421
2008-10-17,116.57982654195224
2008-10-20,108.46517469111356
2008-10-21,116.29963387431803
2008-10-22,86.78885444410861
2008-10-23,114.09778033694366
2008-10-24,119.18125822809161
2008-10-27,125.63673654270156
2008-10-28,117.31322122475044
2008-10-29,123.47673542244999
2008-10-30,98.20211338609755
2008-10-31,119.43163147793051
2008-11-03,103.20497207086596
2008-11-04,107.91696484340667
2008-11-05,118.12834452136138
2008-11-06,132.76263987873554
2008-11-07,123.71206763470059
2008-11-10,120.18230997137117
2008-11-11,119.80469610532897
2008-11-12,112.86371106795532
2008-11-13,114.56016586627317
2008-11-14,124.27376045470797
2008-11-17,106.14639481555506
2008-11-18,125.93054050283021
2008-11-19,116.11492932881147
2008-11-20,128.25557074869565
2008-11-21,129.61093457232084
2008-11-24,103.2691598749426
2008-11-25,114.18419236772782
2008-11-26,111.44472312059376
2008-11-27,101.87272034926858
2008-11-28,109.6746672379059
2008-12-01,144.4125584526534
2008-12-02,126.0950989621244
2008-12-03,139.17287968605754
2008-12-04,128.29098440018336
2008-12-05,112.58156838991525
2008-12-08,116.18228803325957
2008-12-09,125.88436180240308
2008-12-10,124.37506203473036
2008-12-11,114.22657984291666
2008-12-12,104.90006829420793
2008-12-15,152.8776118738874
2008-12-16,118.58850327657194
2008-12-17,116.7426110681738
2008-12-18,121.13334463905302
2008-12-19,117.57271410688972
2008-12-22,121.22728907705483
2008-12-23,132.86947286116418
2008-12-24,118.75451520313577
2008-12-25,108.37289560672238
2008-12-26,118.38356205521389
2008-12-29,115.3559821859009
2008-12-30,134.2389893724685
2008-12-31,131.7111906473757
2009-01-01,81.07525000430799
2009-01-02,67.21264145180743
2009-01-05,67.74107736560055
2009-01-06,80.15123261584553
2009-01-07,83.3632296932128
2009-01-08,76.25377180673945
2009-01-09,75.19830415792765
2009-01-12,74.07200766821353
2009-01-13,79.76606039756054
2009-01-14,56.172376479269346
2009-01-15,68.98673371230291
2009-01-16,73.7294915455265
2009-01-19,92.0750319495192
2009-01-20,71.8618635807107
2009-01-21,81.80468141831207
2009-01-22,82.26542750930996
2009-01-23,92.97916505660763
2009-01-26,92.6257740696415
2009-01-27,79.42497031205083
2009-01-28,75.24515258810557
2009-01-29,73.3616689717431
2009-01-30,77.5893677753422
2009-02-02,75.659666456764
2009-02-03,85.53627409358232
2009-02-04,84.20309817485204
2009-02-05,85.91801191145015
2009-02-06,92.59283711436169
2009-02-09,98.62869121400178
2009-02-10,81.24663393407558
2009-02-11,90.99463771395654
2009-02-12,76.48339816165785
2009-02-13,91.85006983583015
2009-02-16,90.61509157175844
2009-02-17,90.08415969942992
2009-02-18,80.94069841191524
2009-02-19,73.3164183600911
2009-02-20,66.05471562134524
2009-02-23,79.599627924789
2009-02-24,95.33012542249183
2009-02-25,76.90155098635927
2009-02-26,87.85126585460054
2009-02-27,88.43951400518931
2009-03-02,77.16313779072827
2009-03-03,93.1634483751952
2009-03-04,50.91339255519496
2009-03-05,67.77249721261825
2009-03-06,70.8436770364154
2009-03-09,71.8028497713261
2009-03-10,83.36262951185896
2009-03-11,82.90037803053902
2009-03-12,83.93990572175008
2009-03-13,85.96081494132487
2009-03-16,70.4989543085435
2009-03-17,67.8182393319268
2009-03-18,83.96319682007864
2009-03-19,73.6976792635356
2009-03-20,64.29524954632029
2009-03-23,89.71344284541482
2009-03-24,93.95101906502298
2009-03-25,95.57160889698659
2009-03-26,81.8700772147472
2009-03-27,86.25932095972902
2009-03-30,93.69868223361911
2009-03-31,73.58584209976566
2009-04-01,91.10677684054092
2009-04-02,82.75396234143209
2009-04-03,89.1371165234259
2009-04-06,81.86093020875936
2009-04-07,92.96256709748002
2009-04-08,82.23523762541537
2009-04-09,65.16020940532583
2009-04-10,94.51926632314722
2009-04-13,70.52469259027887
2009-04-14,92.53058210243914
2009-04-15,79.09757118559678
2009-04-16,91.76010985197706
2009-04-17,91.34768614866765
2009-04-20,84.30142974315372
2009-04-21,85.08535317627131
2009-04-22,84.22628617192566
2009-04-23,59.861752437189224
2009-04-24,81.18330218898203
2009-04-27,68.83935823928105
2009-04-28,81.71187143745662
2009-04-29,68.57057453616784
2009-04-30,68.15048058773925
2009-05-01,96.04934501753903
2009-05-04,90.69447388124189
2009-05-05,79.95857415055846
2009-05-06,81.84768650249023
2009-05-07,77.5208397425699
2009-05-08,85.69876375979523
2009-05-11,73.23945633451196
2009-05-12,89.93740262867958
2009-05-13,77.46913158985889
2009-05-14,75.80153004168771
2009-05-15,80.21713018484843
2009-05-18,74.0885317007439
2009-05-19,83.28682349496484
2009-05-20,74.626374106866
2009-05-21,84.68523602818836
2009-05-22,92.16006538911476
2009-05-25,72.80678313191827
2009-05-26,78.69424542704829
2009-05-27,84.61330713035422
2009-05-28,75.64142645018593
2009-05-29,84.64320560826665
2009-06-01,85.5539886065174
2009-06-02,90.83261776294304
2009-06-03,73.94009953915088
2009-06-04,70.57224759769525
2009-06-05,76.92422610436256
2009-06-08,70.322476604529
2009-06-09,85.64498204047497
2009-06-10,68.38248699823589
2009-06-11,103.33016418252689
2009-06-12,92.9592786157375
2009-06-15,80.12575769600315
2009-06-16,88.67394492997975
2009-06-17,63.631981356892084
2009-06-18,105.23373331399557
2009-06-19,74.0978538779951
2009-06-22,78.79502586100641
2009-06-23,61.440667128115635
2009-06-24,84.86287304740895
2009-06-25,68.93655842922891
2009-06-26,81.01655761566029
2009-06-29,74.55725567075461
2009-06-30,69.22256065069656
2009-07-01,71.95638498237383
2009-07-02,82.25788034085521
2009-07-03,67.18509027131175
2009-07-06,72.51188328976423
2009-07-07,86.63273381264477
2009-07-08,106.02479874874314
2009-07-09,84.77588819553004
2009-07-10,70.82738357822713
2009-07-13,76.32885829927689
2009-07-14,80.31589006152578
2009-07-15,76.50575049364292
2009-07-16,89.03058166736933
2009-07-17,82.17473483014224
2009-07-20,89.0785238490987
2009-07-21,76.85556209702371
2009-07-22,93.25500219721256
2009-07-23,78.33514415718454
2009-07-24,70.28810130862009
2009-07-27,101.77320381042222
2009-07-28,61.75022253038883
2009-07-29,72.61261274695073
2009-07-30,73.72972148169606
2009-07-31,105.08306273056563
2009-08-03,98.06858884146511
2009-08-04,94.93928143642198
2009-08-05,76.69341337623668
2009-08-06,104.26178003841775
2009-08-07,83.68352003840971
2009-08-10,89.77263370303122
2009-08-11,81.79695381106207
2009-08-12,79.50533428676748
2009-08-13,77.4822132607362
2009-08-14,77.90360006580838
2009-08-17,86.08491648678078
2009-08-18,83.67199798775388
2009-08-19,79.68528629796316
2009-08-20,95.09523992698854
2009-08-21,50.33246931259269
2009-08-24,85.09887247921195
2009-08-25,87.17738706658979
2009-08-26,91.4696286825517
2009-08-27,79.35128558946639
2009-08-28,82.07920067383958
2009-08-31,89.85948383314721
2009-09-01,94.9116640428018
2009-09-02,76.99464014821231
2009-09-03,82.6697578312756
2009-09-04,96.78573964348757
2009-09-07,58.75972924121149
2009-09-08,73.09987400185415
2009-09-09,94.65835978602964
2009-09-10,90.92537833608303
2009-09-11,85.22445210926695
2009-09-14,75.5140312689088
2009-09-15,71.18181501014581
2009-09-16,74.08784380757626
2009-09-17,95.48008220818693
2009-09-18,73.71557310844653
2009-09-21,81.01422964239657
2009-09-22,72.46292355138254
2009-09-23,88.42774030099027
2009-09-24,74.61273719653559
2009-09-25,79.02406109845586
2009-09-28,63.16617866957174
2009-09-29,63.8663176379506
2009-09-30,80.07673193321506
2009-10-01,66.74842844802238
2009-10-02,101.05086639334502
2009-10-05,59.38476887887751
2009-10-06,71.99824701335896
2009-10-07,80.16700867267551
2009-10-08,76.34867062204215
2009-10-09,68.95854543336081
2009-10-12,70.42072160504732
2009-10-13,70.09345922500762
2009-10-14,77.13278305179936
2009-10-15,99.51929089517424
2009-10-16,80.7793729655821
2009-10-19,91.82900489387524
2009-10-20,85.06976345828141
2009-10-21,91.1386239798222
2009-10-22,52.00035697406414
2009-10-23,76.9554197885177
2009-10-26,93.07135423150714
2009-10-27,74.28264177250666
2009-10-28,97.62473164869613
2009-10-29,94.83890153767761
2009-10-30,75.30869283872538
2009-11-02,74.96836480953644
2009-11-03,69.86394157645532
2009-11-04,73.70405768136203
2009-11-05,67.67410935831084
2009-11-06,84.28811180433006
2009-11-09,65.43953506653567
2009-11-10,86.03733016190222
2009-11-11,86.28078696900249
2009-11-12,63.38795594816077
2009-11-13,95.4981860632834
2009-11-16,85.13609294415222
2009-11-17,87.49698021444868
2009-11-18,72.41334798457228
2009-11-19,86.22379118473118
2009-11-20,91.26393449722066
2009-11-23,79.01391600995322
2009-11-24,100.01922459248361
2009-11-25,80.44064634912938
2009-11-26,91.40785800452474
2009-11-27,82.93008807258656
2009-11-30,85.85521532856868
2009-12-01,63.28667732365228
2009-12-02,83.71053738215363
2009-12-03,72.65024898742735
2009-12-04,71.53601694222313
2009-12-07,97.44103184465979
2009-12-08,77.86229751937651
2009-12-09,69.96698169024503
2009-12-10,76.40868371891125
2009-12-11,66.99549771078087
2009-12-14,94.3388446819627
2009-12-15,73.04319255833485
2009-12-16,85.29299933943669
2009-12-17,93.56106714210325
2009-12-18,74.99847318785271
2009-12-21,85.32022432272785
2009-12-22,69.6991394509557
2009-12-23,104.45769569113685
2009-12-24,89.36380134616623
2009-12-25,78.07393561239194
2009-12-28,72.27166269111036
2009-12-29,78.86003447160374
2009-12-30,76.60016277648481
2009-12-31,99.52944553999507
2010-01-01,67.74465277785097
2010-01-04,81.34801423290203
2010-01-05,79.8166193336629
2010-01-06,78.82589699655131
2010-01-07,78.91383345061658
2010-01-08,78.83929189879517
2010-01-11,88.730660663321
2010-01-12,86.08984446492435
2010-01-13,84.18911611372786
2010-01-14,49.66010637854731
2010-01-15,82.99794874163163
2010-01-18,63.443606398299174
2010-01-19,86.46320163135826
2010-01-20,94.74497367570515
2010-01-21,70.73760887411449
2010-01-22,77.38219277657294
2010-01-25,74.00644294947003
2010-01-26,92.35431775756801
2010-01-27,80.95027885272073
2010-01-28,97.28329380566333
2010-01-29,84.13754202947388
2010-02-01,82.4245018063582
2010-02-02,80.68206782602836
2010-02-03,88.17992099257337
2010-02-04,62.623138017546566
2010-02-05,80.8534395552051
2010-02-08,79.29953556272035
2010-02-09,87.25418827157766
2010-02-10,78.12298394125963
2010-02-11,69.6126556583733
2010-02-12,80.073506749197
2010-02-15,69.17159471131657
2010-02-16,60.74737787412515
2010-02-17,87.27122481485493
2010-02-18,85.79061572694671
2010-02-19,84.67090943993574
2010-02-22,93.0292842194581
2010-02-23,73.34968109696075
2010-02-24,65.68885857228744
2010-02-25,79.29970223191955
2010-02-26,76.52499700294089
2010-03-01,71.57704283229931
2010-03-02,79.20150846512205
2010-03-03,73.88394853795415
2010-03-04,61.63994716643169
2010-03-05,75.5882330920624
2010-03-08,68.63624833296143
2010-03-09,82.31648071610923
2010-03-10,73.43965241759345
2010-03-11,91.11631474141052
2010-03-12,96.03866067267866
2010-03-15,86.79381373011906
2010-03-16,64.4897381801668
2010-03-17,95.0519599887904
2010-03-18,95.75720450373765
2010-03-19,80.18790511307941
2010-03-22,93.22926160335533
2010-03-23,74.48324861953321
2010-03-24,61.337540651504106
2010-03-25,72.39715561378407
2010-03-26,97.29300866044757
2010-03-29,65.08920076388526
2010-03-30,79.99521281931494
2010-03-31,80.34143893340212
2010-04-01,74.87025756032187
2010-04-02,75.56478400162885
2010-04-05,80.72249134236203
2010-04-06,74.37837658065273
2010-04-07,65.77941502832068
2010-04-08,82.15031942943456
2010-04-09,90.73366582444973
2010-04-12,88.69572518653422
2010-04-13,71.90264532610189
2010-04-14,67.48772084622324
2010-04-15,77.15812117845222
2010-04-16,95.67791509795664
2010-04-19,86.45598078959546
2010-04-20,87.03964676794233
2010-04-21,88.89856951785495
2010-04-22,84.20766562518587
2010-04-23,81.20608547613578
2010-04-26,86.62306896647968
2010-04-27,74.5383389578198
2010-04-28,65.85536988633679
2010-04-29,87.22996934624324
2010-04-30,92.37738105749224
2010-05-03,68.8176806064397
2010-05-04,88.219214824159
2010-05-05,96.8076571338819
2010-05-06,79.97753798242879
2010-05-07,71.81997815258254
2010-05-10,81.23018673526755
2010-05-11,74.49466031799298
2010-05-12,73.83269890043599
2010-05-13,84.33184067271543
2010-05-14,63.962705249701045
2010-05-17,65.56071077507772
2010-05-18,80.19290880373943
2010-05-19,79.77691461087569
2010-05-20,83.43554577039936
2010-05-21,98.75225388483389
2010-05-24,81.04514036075821
2010-05-25,85.98172150334794
2010-05-26,70.24467064385368
2010-05-27,87.67937663516537
2010-05-28,74.73609134889323
2010-05-31,80.71420832581093
2010-06-01,78.91151374930838
2010-06-02,90.3297423491403
2010-06-03,66.90023445625
2010-06-04,57.16761365384961
2010-06-07,77.86567302912076
2010-06-08,84.68531256905123
2010-06-09,81.522693758075
2010-06-10,92.32204237413912
2010-06-11,84.37372674179669
2010-06-14,74.3615166814014
2010-06-15,56.7457984586032
2010-06-16,77.62687765804782
2010-06-17,90.27959002257798
2010-06-18,76.07952217332885
2010-06-21,80.28320263677765
2010-06-22,84.21360254306708
2010-06-23,69.84707625750184
2010-06-24,86.23235896638818
2010-06-25,96.37121790001706
2010-06-28,78.27186648106594
2010-06-29,68.70935578167698
2010-06-30,79.33398972978026
2010-07-01,57.756158913911314
2010-07-02,83.36903263976616
2010-07-05,84.52274377648578
2010-07-06,96.75636293845562
2010-07-07,78.06005207433375
2010-07-08,84.0848533814647
2010-07-09,71.38711897614098
2010-07-12,76.43572879474921
2010-07-13,64.74814563337802
2010-07-14,78.05210378716764
2010-07-15,76.94690846481436
2010-07-16,82.99199766088896
2010-07-19,73.76403119667361
2010-07-20,80.83345350975092
2010-07-21,76.66619944392335
2010-07-22,76.68500611700486
2010-07-23,80.8036232596303
2010-07-26,80.4052294231701
2010-07-27,87.61174039051639
2010-07-28,78.79356965870166
2010-07-29,76.50114650876996
2010-07-30,78.19192554912775
2010-08-02,72.85335883159007
2010-08-03,76.40088906433328
2010-08-04,100.3115871307323
2010-08-05,70.87321239304133
2010-08-06,77.21343666120691
2010-08-09,76.1251133673031
2010-08-10,77.528283877556
2010-08-11,76.68760691121605
2010-08-12,82.79240101221
2010-08-13,62.89824898608205
2010-08-16,90.37171472532005
2010-08-17,86.32582799642198
2010-08-18,67.57128413936866
2010-08-19,57.309227270475986
2010-08-20,70.22927853858599
2010-08-23,77.57333538572877
2010-08-24,105.80291898690774
2010-08-25,85.43256964974273
2010-08-26,61.924103508185425
2010-08-27,73.10344495099056
2010-08-30,79.46787563727017
2010-08-31,82.53683554298097
2010-09-01,66.85251139689578
2010-09-02,78.65009772022938
2010-09-03,72.82360862389459
2010-09-06,68.96241437397683
2010-09-07,82.59595646698953
2010-09-08,87.73877173442823
2010-09-09,88.41041276961619
2010-09-10,85.74386351133876
2010-09-13,75.02630466859738
2010-09-14,87.14549761463506
2010-09-15,83.09054438104287
2010-09-16,81.33941882952013
2010-09-17,73.88306878298202
2010-09-20,75.03123872658472
2010-09-21,80.73886936124553
2010-09-22,104.398744669855
2010-09-23,83.0124248009139
2010-09-24,73.88811497749714
2010-09-27,71.67610555030558
2010-09-28,75.08233387343797
2010-09-29,101.77293447549066
2010-09-30,76.00743354054038
2010-10-01,89.06870534610285
2010-10-04,76.24071754528643
2010-10-05,82.61184541279628
2010-10-06,87.91745274008723
2010-10-07,74.28097150190077
2010-10-08,73.58888345847231
2010-10-11,96.5886969445533
2010-10-12,89.84592894895798
2010-10-13,87.90672318690729
2010-10-14,87.87276293122915
2010-10-15,84.59575488311066
2010-10-18,100.17775813175065
2010-10-19,80.43908301877157
2010-10-20,85.77262367200919
2010-10-21,65.49087071405987
2010-10-22,71.75039313408759
2010-10-25,67.9918100016496
2010-10-26,92.7406358351615
2010-10-27,54.474598479792505
2010-10-28,75.97689977247278
2010-10-29,50.06293397339377
2010-11-01,71.6871210451811
2010-11-02,75.09051050268134
2010-11-03,93.84871093794044
2010-11-04,83.96627939221457
2010-11-05,71.66858476671034
2010-11-08,90.65963719731826
2010-11-09,80.17832254529758
2010-11-10,80.37566858707252
2010-11-11,67.97328492228007
2010-11-12,70.09986286096861
2010-11-15,71.74902700054476
2010-11-16,80.46461273154189
2010-11-17,80.77885726980675
2010-11-18,95.44092663524046
2010-11-19,83.85055167937834
2010-11-22,52.92434306327892
2010-11-23,82.6264198787169
2010-11-24,65.49983643832468
2010-11-25,70.34029075388463
2010-11-26,71.8783052827367
2010-11-29,73.36661676487698
2010-11-30,66.24850607959696
2010-12-01,82.03482003452288
2010-12-02,65.89197714909041
2010-12-03,83.56667607249847
2010-12-06,102.3697107706163
2010-12-07,66.70640941065936
2010-12-08,77.15489695660779
2010-12-09,54.765426374875304
2010-12-10,76.99064707029866
2010-12-13,86.42717152631484
2010-12-14,87.20639231357266
2010-12-15,80.77363730284097
2010-12-16,88.89263424758975
2010-12-17,105.46054535942793
2010-12-20,97.123046874376
2010-12-21,74.77479070590363
2010-12-22,65.48896013533262
2010-12-23,75.93848583426197
2010-12-24,70.53017234382652
2010-12-27,84.51347547864633
2010-12-28,68.18806460570502
2010-12-29,79.27177567409657
2010-12-30,88.3801405453631
2010-12-31,78.99304127182823
2011-01-03,70.53686177252203
2011-01-04,91.74814057585692
2011-01-05,61.210190552461725
2011-01-06,76.72204944122537
2011-01-07,79.58339976618666
2011-01-10,80.15908658399631
2011-01-11,81.80496056078081
2011-01-12,86.10439819809493
2011-01-13,79.6459256095465
2011-01-14,76.3194171785632
2011-01-17,75.92410655340305
2011-01-18,73.88484197961645
2011-01-19,87.87543324326865
2011-01-20,73.53471520523486
2011-01-21,88.46771109008245
2011-01-24,80.18999082259872
2011-01-25,74.78745193143871
2011-01-26,86.18407215744135
2011-01-27,72.72546075276881
2011-01-28,86.38184040728213
2011-01-31,82.12726121191785
2011-02-01,74.03675310908079
2011-02-02,85.28634815334559
2011-02-03,85.4658972568864
2011-02-04,91.57519605809958
2011-02-07,89.66147012409296
2011-02-08,84.91274020726283
2011-02-09,68.72409048791236
2011-02-10,104.48586988174057
2011-02-11,65.9638378892819
2011-02-14,89.4926317428231
2011-02-15,84.31283816886298
2011-02-16,68.25857627518886
2011-02-17,78.756990611215
2011-02-18,79.21247113755359
2011-02-21,93.05582715810523
2011-02-22,72.86689099719788
2011-02-23,77.38054993575646
2011-02-24,56.63930394978737
2011-02-25,97.34762793123576
2011-02-28,69.2953175697993
2011-03-01,83.26910864239174
2011-03-02,78.98592170278135
2011-03-03,79.0199903321666
2011-03-04,88.09861984870875
2011-03-07,96.71262460303635
2011-03-08,82.51493669941992
2011-03-09,86.55078017630525
2011-03-10,83.2889153672704
2011-03-11,90.17531423930626
2011-03-14,75.37083620513673
2011-03-15,90.75390554416414
2011-03-16,91.10499865647384
2011-03-17,90.8253700868291
2011-03-18,73.39852132663523
2011-03-21,78.31662365762809
2011-03-22,82.39466988780435
2011-03-23,66.29157955170994
2011-03-24,95.94920208086015
2011-03-25,79.87723466497825
2011-03-28,82.83927887604722
2011-03-29,74.22995560272797
2011-03-30,66.73122440632977
2011-03-31,73.9597011452523
2011-04-01,82.19204187633588
2011-04-04,86.73428812753693
2011-04-05,81.61791540602721
2011-04-06,83.4672401624195
2011-04-07,76.62973625318624
2011-04-08,84.96248566245428
2011-04-11,94.82832866385907
2011-04-12,87.04789442438987
2011-04-13,88.0954188825294
2011-04-14,82.9401639930663
2011-04-15,64.96844930400398
2011-04-18,69.55333469368756
2011-04-19,84.54875800663844
2011-04-20,79.89060948039914
2011-04-21,84.39842886472827
2011-04-22,96.76423417844073
2011-04-25,87.26035999229333
2011-04-26,92.58886205742822
2011-04-27,80.9468138947073
2011-04-28,71.9278432251556
2011-04-29,79.4213384078566
2011-05-02,71.95248186280863
2011-05-03,95.58294956772448
2011-05-04,87.9039107653547
2011-05-05,85.2051249662828
2011-05-06,92.35943202228103
2011-05-09,59.79943585476775
2011-05-10,85.8813795134266
2011-05-11,66.89354215695627
2011-05-12,79.92744301534339
2011-05-13,76.88292407532785
2011-05-16,86.61736612096948
2011-05-17,82.28187288960956
2011-05-18,93.45117173611789
2011-05-19,73.98102839067387
2011-05-20,87.09114389633284
2011-05-23,81.62223216898832
2011-05-24,63.647097299284475
2011-05-25,70.81383541476967
2011-05-26,78.50121966477832
2011-05-27,91.12292449891727
2011-05-30,84.63723057557115
2011-05-31,68.32499176119286
2011-06-01,78.59683771952841
2011-06-02,100.1780644879303
2011-06-03,81.11223334840858
2011-06-06,76.72674424927604
2011-06-07,84.91739640756221
2011-06-08,87.6339307958197
2011-06-09,75.43831652519941
2011-06-10,85.02574774371438
2011-06-13,76.71110503329191
2011-06-14,87.19327601829438
2011-06-15,81.69693157971284
2011-06-16,84.81967827052893
2011-06-17,72.40816453832495
2011-06-20,71.78713615927141
2011-06-21,89.45497304659395
2011-06-22,79.20603618614506
2011-06-23,82.85034742099361
2011-06-24,76.9360457291348
2011-06-27,88.98726774013645
2011-06-28,73.92190019970343
2011-06-29,78.64398760099117
2011-06-30,87.85992812703131
2011-07-01,91.72967699164266
2011-07-04,74.76240708973316
2011-07-05,99.59683981955882
2011-07-06,83.13241693693617
2011-07-07,69.57071738191263
2011-07-08,83.69052048589968
2011-07-11,76.17000785516542
2011-07-12,84.34068487183177
2011-07-13,79.57143752339663
2011-07-14,80.74273690190145
2011-07-15,70.88406623413854
2011-07-18,89.9006123071636
2011-07-19,68.43872632848968
2011-07-20,68.91235104595005
2011-07-21,83.67360349147486
2011-07-22,96.0284424717797
2011-07-25,76.47406902935593
2011-07-26,87.00972322703966
2011-07-27,90.73340176863545
2011-07-28,88.14684437294069
2011-07-29,76.88791710826318
2011-08-01,69.08953282805925
2011-08-02,57.92452434328645
2011-08-03,77.37159500537607
2011-08-04,91.78087368562174
2011-08-05,68.75834015238065
2011-08-08,87.00209847518765
2011-08-09,70.49847469948128
2011-08-10,81.06072576386838
2011-08-11,87.07791614155018
2011-08-12,73.40504563161572
2011-08-15,81.70484680696914
2011-08-16,75.84908663274672
2011-08-17,87.05148658938177
2011-08-18,82.35317168484637
2011-08-19,80.56507674429267
2011-08-22,95.58349960141977
2011-08-23,86.62306142368303
2011-08-24,73.0964813387371
2011-08-25,79.14136099202238
2011-08-26,79.2410121492034
2011-08-29,80.80319572625211
2011-08-30,105.24509276607495
2011-08-31,83.70851892710996
2011-09-01,59.640974298952244
2011-09-02,74.57201028283035
2011-09-05,60.676279125041916
2011-09-06,76.7020174295416
2011-09-07,60.12689770273572
2011-09-08,71.28409528931572
2011-09-09,64.7927847036588
2011-09-12,83.84160177967478
2011-09-13,80.0053936262888
2011-09-14,83.02962307498731
2011-09-15,78.95448611431473
2011-09-16,66.05702249795583
2011-09-19,85.13521369254735
2011-09-20,99.22224560269453
2011-09-21,84.09212578606547
2011-09-22,75.74075400682435
2011-09-23,65.71932823894555
2011-09-26,70.91933029240035
2011-09-27,84.5303965657206
2011-09-28,90.73118026799375
2011-09-29,82.60866174721976
2011-09-30,87.99887289705984
2011-10-03,87.07678244027242
2011-10-04,85.06534391385918
2011-10-05,73.41526404738744
2011-10-06,81.73923511975153
2011-10-07,71.51622196117862
2011-10-10,80.17428952958102
2011-10-11,83.30863531066912
2011-10-12,96.78783807386856
2011-10-13,66.90268025632368
2011-10-14,84.81507630991305
2011-10-17,94.81236591623595
2011-10-18,87.58847765838796
2011-10-19,88.32945442825041
2011-10-20,85.87694901867812
2011-10-21,92.98334489775417
2011-10-24,69.12521831887632
2011-10-25,66.14073334029753
2011-10-26,79.93665859534744
2011-10-27,58.3883789642829
2011-10-28,92.30645804178012
2011-10-31,92.20715195495441
2011-11-01,75.66649444915474
2011-11-02,76.29229403339491
2011-11-03,79.27652524849329
2011-11-04,80.5202065043962
2011-11-07,81.27173919194286
2011-11-08,85.58232106878303
2011-11-09,78.27373646991522
2011-11-10,89.43193303477794
2011-11-11,84.45947777125303
2011-11-14,73.93036554127364
2011-11-15,93.35112667804097
2011-11-16,66.41743013877513
2011-11-17,79.07834189178523
2011-11-18,89.66917401075467
2011-11-21,72.76926895087855
2011-11-22,83.09555646767151
2011-11-23,85.43339596999049
2011-11-24,71.39476132018761
2011-11-25,79.27522280405965
2011-11-28,78.4349616979079
2011-11-29,74.48262148167707
2011-11-30,103.01674852050775
2011-12-01,72.36893646554525
2011-12-02,90.04930294067883
2011-12-05,76.07198983118857
2011-12-06,69.13363811114718
2011-12-07,81.02814243155069
2011-12-08,86.49093384387501
2011-12-09,89.2050957506568
2011-12-12,95.62265110655069
2011-12-13,109.45246289935099
2011-12-14,82.50514203755597
2011-12-15,73.36907826174613
2011-12-16,84.52874326794891
2011-12-19,77.33787049593508
2011-12-20,89.2596612985223
2011-12-21,67.02835703634278
2011-12-22,103.68334542400437
2011-12-23,88.56048094775512
2011-12-26,63.15995982203835
2011-12-27,72.90971097685028
2011-12-28,88.16081044113939
2011-12-29,91.76344056171455
2011-12-30,67.27762372768036
2012-01-02,87.13025850432949
2012-01-03,60.52660127338076
2012-01-04,79.10664134528955
2012-01-05,91.12046842103206
2012-01-06,74.4848426989702
2012-01-09,64.93077700861987
2012-01-10,81.46214796377559
2012-01-11,73.95281133364522
2012-01-12,86.29558366065835
2012-01-13,71.1467356778194
2012-01-16,72.273631103469
2012-01-17,59.789976791237564
2012-01-18,81.69944711051482
2012-01-19,78.39095061723401
2012-01-20,68.1161532925993
2012-01-23,81.93798713767092
2012-01-24,90.2707030064414
2012-01-25,77.8443205658105
2012-01-26,82.68166949821973
2012-01-27,82.73311249585164
2012-01-30,67.95670172821039
2012-01-31,100.56585820707596
2012-02-01,75.29150169877715
2012-02-02,86.5611620186027
2012-02-03,87.6921527722905
2012-02-06,78.60404872884249
2012-02-07,86.06795025059634
2012-02-08,82.45819221816389
2012-02-09,65.82360242772594
2012-02-10,76.67727298749912
2012-02-13,73.87449097645938
2012-02-14,75.38254958653873
2012-02-15,66.95996822163362
2012-02-16,91.2643371674603
2012-02-17,96.01992654613413
2012-02-20,89.78002975998409
2012-02-21,92.70529224147143
2012-02-22,76.55365162991843
2012-02-23,73.63743165013963
2012-02-24,72.21412953188289
2012-02-27,86.44064922957223
