,MOVE_Index
2008-07-30,112.06339844469402
2008-07-31,95.27565430359155
2008-08-01,84.65525448420178
2008-08-04,98.67431504409146
2008-08-05,93.35621219506147
2008-08-06,116.82341388927628
2008-08-07,119.52541964064253
2008-08-08,93.77656742069512
2008-08-11,115.33372486016992
2008-08-12,112.61107986800616
2008-08-13,92.44178652224899
2008-08-14,101.87785975254705
2008-08-15,100.35869022300385
2008-08-18,110.9839631890176
2008-08-19,95.16976519275988
2008-08-20,104.20901899472415
2008-08-21,99.51252396840306
2008-08-22,108.78672946708114
2008-08-25,103.26566374649657
2008-08-26,100.71803436847684
2008-08-27,103.29362739494337
2008-08-28,121.2883426627209
2008-08-29,101.66480291104489
2008-09-01,96.67195825372971
2008-09-02,109.66746855324772
2008-09-03,103.85180264461634
2008-09-04,93.67812855306822
2008-09-05,122.85197068161973
2008-09-08,102.18016843530681
2008-09-09,101.9770443683092
2008-09-10,106.27868281526477
2008-09-11,118.84093415367072
2008-09-12,91.56203738784804
2008-09-15,107.20788679536432
2008-09-16,121.69817729434902
2008-09-17,106.02982944591719
2008-09-18,95.11732816557216
2008-09-19,100.05282517631478
2008-09-22,106.65506023805432
2008-09-23,115.6464313251189
2008-09-24,102.28531324467151
2008-09-25,111.61321437945945
2008-09-26,93.51704938362488
2008-09-29,93.45025304323957
2008-09-30,101.1375944905204
2008-10-01,116.5042297749861
2008-10-02,105.55099711611015
2008-10-03,107.31848956453295
2008-10-06,107.22463676458821
2008-10-07,113.87366386069385
2008-10-08,100.11823445969716
2008-10-09,110.50628086790586
2008-10-10,98.35293868915896
2008-10-13,120.86618124736609
2008-10-14,98.59687116562648
2008-10-15,97.94088557537103
2008-10-16,109.3973585079044
2008-10-17,105.63830745145859
2008-10-20,107.61481925008748
2008-10-21,106.81851036393854
2008-10-22,96.27686240954048
2008-10-23,117.90687143263587
2008-10-24,112.14833764711287
2008-10-27,115.87159961013693
2008-10-28,100.7733528871166
2008-10-29,108.33218835772138
2008-10-30,106.57894769787752
2008-10-31,114.02402100961206
2008-11-03,114.28198505463695
2008-11-04,106.54440642366492
2008-11-05,92.85639094525399
2008-11-06,119.23729509670152
2008-11-07,109.4478994695211
2008-11-10,100.13250366887087
2008-11-11,108.25233710613355
2008-11-12,92.91125161237981
2008-11-13,113.44282453976835
2008-11-14,93.23030604576678
2008-11-17,103.23332406370334
2008-11-18,106.9556355968444
2008-11-19,113.31071769585675
2008-11-20,105.852357411475
2008-11-21,110.07970298890041
2008-11-24,104.77466473240358
2008-11-25,104.74251239244573
2008-11-26,105.68381800278638
2008-11-27,103.48753663318101
2008-11-28,91.50743805534852
2008-12-01,98.85341205042698
2008-12-02,106.95819872889359
2008-12-03,103.00703197209025
2008-12-04,103.75352734254474
2008-12-05,102.41317064449028
2008-12-08,98.09121285814545
2008-12-09,101.05520431218964
2008-12-10,102.54534604489125
2008-12-11,105.04114512433479
2008-12-12,108.1470267557577
2008-12-15,103.55559767291409
2008-12-16,96.76275795446065
2008-12-17,93.81534368064973
2008-12-18,125.77949765900179
2008-12-19,95.9614797578835
2008-12-22,100.85099998988494
2008-12-23,109.13600242011148
2008-12-24,107.88688487652544
2008-12-25,109.16692554049258
2008-12-26,101.4582634437426
2008-12-29,106.90846456511638
2008-12-30,105.49074931392691
2008-12-31,102.5029490596697
2009-01-01,71.96327793417072
2009-01-02,78.44292437400566
2009-01-05,69.8223982125174
2009-01-06,69.87562277085141
2009-01-07,78.54528827900788
2009-01-08,77.69088287855051
2009-01-09,82.67149152770787
2009-01-12,55.95015812416339
2009-01-13,77.24095346535512
2009-01-14,74.81264036321744
2009-01-15,62.91478081797388
2009-01-16,72.01270334399076
2009-01-19,78.40897398206398
2009-01-20,63.3667286201168
2009-01-21,73.54049943218246
2009-01-22,76.97082940584814
2009-01-23,61.4318434997481
2009-01-26,68.86171446043882
2009-01-27,72.40774701313929
2009-01-28,63.63094795565636
2009-01-29,62.966774407251634
2009-01-30,68.91964318509781
2009-02-02,76.41311773522953
2009-02-03,75.14987200953688
2009-02-04,63.108698166509264
2009-02-05,75.21734308092549
2009-02-06,63.31248179066793
2009-02-09,57.11864161605253
2009-02-10,67.06285143162215
2009-02-11,78.98375497268589
2009-02-12,75.24768441713098
2009-02-13,69.98742554101445
2009-02-16,66.66635613127154
2009-02-17,66.88190291106855
2009-02-18,70.87027924688637
2009-02-19,61.45250011323337
2009-02-20,67.21514123838962
2009-02-23,68.27544430912185
2009-02-24,59.19140433238802
2009-02-25,63.2924139928194
2009-02-26,73.28405433189106
2009-02-27,70.07609471952796
2009-03-02,67.52990567045293
2009-03-03,62.70858049969629
2009-03-04,82.61479860471374
2009-03-05,63.29616628256545
2009-03-06,72.0127424580939
2009-03-09,66.09704729540964
2009-03-10,70.29023434110668
2009-03-11,73.66087793552298
2009-03-12,59.037947286336916
2009-03-13,69.9470700467721
2009-03-16,79.52582919183877
2009-03-17,84.09201514793602
2009-03-18,68.95988821395895
2009-03-19,70.33344965773527
2009-03-20,87.69066422881227
2009-03-23,79.07939425279359
2009-03-24,65.06172344595825
2009-03-25,65.04813239291101
2009-03-26,77.65239569429815
2009-03-27,61.911702959634155
2009-03-30,78.70181401071082
2009-03-31,72.67439971000806
2009-04-01,74.14176611221657
2009-04-02,67.94612957215958
2009-04-03,64.96140156602873
2009-04-06,81.69594264694656
2009-04-07,68.0261017555722
2009-04-08,66.7125193874091
2009-04-09,69.35890345696153
2009-04-10,71.54417706174354
2009-04-13,61.75339898624441
2009-04-14,65.4810280463447
2009-04-15,65.05574340875154
2009-04-16,76.76224243685479
2009-04-17,62.91229945600089
2009-04-20,55.95385713793557
2009-04-21,54.26324349675077
2009-04-22,58.23695892259426
2009-04-23,80.89230562278489
2009-04-24,70.12965279587242
2009-04-27,74.00999269445762
2009-04-28,74.29190181697064
2009-04-29,70.44947134713857
2009-04-30,69.40174962678954
2009-05-01,78.35621143854513
2009-05-04,71.16796731450113
2009-05-05,81.19277983410731
2009-05-06,74.96663956231893
2009-05-07,65.05762981215177
2009-05-08,66.02292780904051
2009-05-11,64.18028154836577
2009-05-12,79.74038417560573
2009-05-13,66.75959237643558
2009-05-14,63.61221762560294
2009-05-15,72.55822432901456
2009-05-18,69.22266314901998
2009-05-19,72.35654810060132
2009-05-20,85.11851123115075
2009-05-21,77.30456644743087
2009-05-22,70.21608443441525
2009-05-25,58.73261292635193
2009-05-26,66.00030002233092
2009-05-27,75.68836882036243
2009-05-28,60.63167168270547
2009-05-29,87.12776237064283
2009-06-01,70.1153325010844
2009-06-02,70.39078714567587
2009-06-03,64.66683845633618
2009-06-04,73.97390205420575
2009-06-05,60.735985547822146
2009-06-08,87.31914071281166
2009-06-09,80.53881043721609
2009-06-10,77.87437156157637
2009-06-11,58.87656795368152
2009-06-12,71.643306163662
2009-06-15,79.67269118411204
2009-06-16,74.74484319486191
2009-06-17,61.983127162929804
2009-06-18,64.79924995753076
2009-06-19,66.38451089595208
2009-06-22,65.17249732409114
2009-06-23,82.23023068568246
2009-06-24,54.63189488941395
2009-06-25,75.24735311727069
2009-06-26,59.66157300057239
2009-06-29,62.30998810039146
2009-06-30,53.92213306505026
2009-07-01,65.60756455072908
2009-07-02,82.08585321231371
2009-07-03,72.11859393971822
2009-07-06,60.413107624007225
2009-07-07,78.1371813950345
2009-07-08,79.85043410854948
2009-07-09,70.83237184831269
2009-07-10,86.27799326522072
2009-07-13,76.57251299699692
2009-07-14,75.4612200583407
2009-07-15,63.57297034266968
2009-07-16,75.01918788497073
2009-07-17,71.73433022083594
2009-07-20,74.15863202136822
2009-07-21,64.52331504686936
2009-07-22,71.0247910748719
2009-07-23,63.46510799828034
2009-07-24,52.822943200271745
2009-07-27,77.98643654862707
2009-07-28,57.98088814648386
2009-07-29,70.85749171825933
2009-07-30,72.66401703559232
2009-07-31,72.61250412690444
2009-08-03,67.735367411214
2009-08-04,72.16969180223978
2009-08-05,73.7677365582813
2009-08-06,75.87971852601588
2009-08-07,83.86753071507411
2009-08-10,71.87355321198564
2009-08-11,70.51239076014161
2009-08-12,62.746168277199246
2009-08-13,73.4875705911947
2009-08-14,75.33906482512455
2009-08-17,68.46157452574698
2009-08-18,74.3569000334723
2009-08-19,67.65987045160527
2009-08-20,75.36794121671139
2009-08-21,77.30081851223795
2009-08-24,77.18902293384389
2009-08-25,70.9427546091304
2009-08-26,61.68025478706359
2009-08-27,65.10469557886543
2009-08-28,74.76125859107783
2009-08-31,89.59049844592181
2009-09-01,67.27423382774334
2009-09-02,73.64670142710511
2009-09-03,65.55157954016477
2009-09-04,62.2082636460072
2009-09-07,64.5894730913811
2009-09-08,53.34022418637863
2009-09-09,80.82748050326201
2009-09-10,52.15895797668309
2009-09-11,67.88937415679494
2009-09-14,60.574976837199564
2009-09-15,62.92495827710236
2009-09-16,81.01218127790935
2009-09-17,71.60853592025114
2009-09-18,62.27683072654639
2009-09-21,65.28386294002792
2009-09-22,63.87615023646332
2009-09-23,69.65163462336895
2009-09-24,71.38313347830154
2009-09-25,85.16459818582848
2009-09-28,54.669593872018346
2009-09-29,69.72150148193639
2009-09-30,67.47545845972382
2009-10-01,77.57238822173426
2009-10-02,72.83854494542715
2009-10-05,74.72289766491957
2009-10-06,72.76068948812066
2009-10-07,62.54407099773168
2009-10-08,79.6901239719441
2009-10-09,76.38803923692535
2009-10-12,77.32423833379795
2009-10-13,80.11240136405732
2009-10-14,73.34140080521568
2009-10-15,81.84793923293995
2009-10-16,73.02111657429313
2009-10-19,68.24753129580313
2009-10-20,69.94716871613308
2009-10-21,69.80924985491107
2009-10-22,65.84486942327565
2009-10-23,83.05511078696176
2009-10-26,72.37036292402934
2009-10-27,70.75790780666325
2009-10-28,73.10619403941146
2009-10-29,93.83883613389717
2009-10-30,60.94620649120272
2009-11-02,63.2396919062698
2009-11-03,58.95543186042403
2009-11-04,68.1392060925161
2009-11-05,71.96414754661889
2009-11-06,66.27741985327138
2009-11-09,65.68218561478584
2009-11-10,71.13923893302506
2009-11-11,65.98313740136243
2009-11-12,72.48140661746271
2009-11-13,78.91387477394083
2009-11-16,75.41624375840645
2009-11-17,77.04810677732162
2009-11-18,78.68734729205376
2009-11-19,72.26262528094962
2009-11-20,68.73087179165519
2009-11-23,63.82197543293444
2009-11-24,66.87057469091422
2009-11-25,65.81051573858484
2009-11-26,75.85337861296729
2009-11-27,72.77426043675356
2009-11-30,75.57406290171441
2009-12-01,60.71730515119879
2009-12-02,81.45399587392863
2009-12-03,66.5841570279459
2009-12-04,61.1998668634027
2009-12-07,66.4862578814255
2009-12-08,89.87012794070006
2009-12-09,66.89826506806746
2009-12-10,67.3992282282326
2009-12-11,68.4631625549626
2009-12-14,68.81103693254836
2009-12-15,63.74819147358997
2009-12-16,71.14570466564905
2009-12-17,78.60475926558664
2009-12-18,72.51431452382965
2009-12-21,61.11067760880012
2009-12-22,67.24523276053033
2009-12-23,65.58778079918696
2009-12-24,70.4235157458784
2009-12-25,80.64361337249854
2009-12-28,68.80893763183293
2009-12-29,69.29476104903688
2009-12-30,84.22115855055543
2009-12-31,77.00964793337329
2010-01-01,74.59265025685228
2010-01-04,85.6650529224142
2010-01-05,73.9184900383521
2010-01-06,54.107782864179825
2010-01-07,76.66132606304288
2010-01-08,57.2639323430508
2010-01-11,73.61604294865958
2010-01-12,56.29005140696608
2010-01-13,66.26515671680065
2010-01-14,67.08972376312103
2010-01-15,63.83904714214597
2010-01-18,67.2091840224704
2010-01-19,78.26049376288442
2010-01-20,64.28837670272357
2010-01-21,74.36112703608433
2010-01-22,62.2748028831416
2010-01-25,68.48400338886297
2010-01-26,72.5907141306196
2010-01-27,62.02777266705152
2010-01-28,59.50623653671448
2010-01-29,73.9350252046311
2010-02-01,78.98464319472511
2010-02-02,69.36747984410103
2010-02-03,66.34149674754637
2010-02-04,71.2454031015071
2010-02-05,70.44383935012304
2010-02-08,71.94322032569
2010-02-09,49.77403919749028
2010-02-10,61.44716567067229
2010-02-11,63.23815915650517
2010-02-12,71.2069410280925
2010-02-15,71.48702306897813
2010-02-16,75.0894439094723
2010-02-17,72.06065399368349
2010-02-18,59.594119436901316
2010-02-19,81.57603694068048
2010-02-22,80.17534642737893
2010-02-23,59.93442167978459
2010-02-24,72.66164235499346
2010-02-25,65.23660491805587
2010-02-26,71.11091191360438
2010-03-01,78.42648223713496
2010-03-02,87.04083413056767
2010-03-03,76.01022164114089
2010-03-04,72.35947788088109
2010-03-05,67.28143065353362
2010-03-08,71.4570789680894
2010-03-09,80.8781751466265
2010-03-10,69.64232994592332
2010-03-11,62.9110987892188
2010-03-12,57.04248107586699
2010-03-15,74.104382939282
2010-03-16,71.97830500502191
2010-03-17,64.83273461390162
2010-03-18,78.20811300565838
2010-03-19,66.62578508489895
2010-03-22,68.92284726540164
2010-03-23,69.86668693361645
2010-03-24,67.1923780628953
2010-03-25,71.88692052599657
2010-03-26,79.212121167464
2010-03-29,60.86014481505262
2010-03-30,73.90816110779207
2010-03-31,71.37726935685153
2010-04-01,71.23011063635765
2010-04-02,76.97475655899272
2010-04-05,70.39437940173727
2010-04-06,73.84183409524562
2010-04-07,75.72691703656918
2010-04-08,65.96507839695515
2010-04-09,72.39346768651039
2010-04-12,67.99369914231494
2010-04-13,68.93854576224084
2010-04-14,67.42350882817334
2010-04-15,73.76864323277509
2010-04-16,70.65315767214602
2010-04-19,73.15635227453339
2010-04-20,69.85986109683401
2010-04-21,57.167031900237404
2010-04-22,70.25094732879766
2010-04-23,70.50830364125454
2010-04-26,71.94076749722768
2010-04-27,65.25016645051406
2010-04-28,60.436242266675904
2010-04-29,74.99685315915423
2010-04-30,67.81114754772665
2010-05-03,71.36995238147996
2010-05-04,67.74831936089363
2010-05-05,69.95150539381125
2010-05-06,66.40571721651354
2010-05-07,62.255331286769376
2010-05-10,73.78985328614925
2010-05-11,65.17503929419104
2010-05-12,71.31161184715849
2010-05-13,73.28368177521662
2010-05-14,65.30549827517535
2010-05-17,60.36891492501612
2010-05-18,89.40868491082442
2010-05-19,65.77782499243659
2010-05-20,74.98733726880927
2010-05-21,85.515708396561
2010-05-24,76.31926197483115
2010-05-25,67.59645752937959
2010-05-26,69.4630688997191
2010-05-27,63.33914224208921
2010-05-28,77.05357141566193
2010-05-31,74.53016566446951
2010-06-01,65.88459345390605
2010-06-02,61.662601543212446
2010-06-03,59.43013009869047
2010-06-04,77.89211203043361
2010-06-07,70.9629850316445
2010-06-08,71.71987629066201
2010-06-09,63.41641099310114
2010-06-10,58.29197517356475
2010-06-11,77.70090859769306
2010-06-14,70.33631229597785
2010-06-15,77.25787728046096
2010-06-16,66.91253498787549
2010-06-17,68.10545725570513
2010-06-18,75.70638541296506
2010-06-21,75.8587846372042
2010-06-22,76.38052498148764
2010-06-23,67.63838997517843
2010-06-24,74.91637790120694
2010-06-25,78.87279572381375
2010-06-28,69.16182390654772
2010-06-29,65.89209308980757
2010-06-30,80.74198082653413
2010-07-01,64.76443413158954
2010-07-02,75.03581197691581
2010-07-05,69.53262151584111
2010-07-06,55.26747506812352
2010-07-07,79.02875253982864
2010-07-08,47.93717096362106
2010-07-09,54.126975465939125
2010-07-12,74.21864063584538
2010-07-13,74.21656958942492
2010-07-14,64.89936113697972
2010-07-15,71.18257672242596
2010-07-16,49.74855963377596
2010-07-19,75.65580371576479
2010-07-20,71.99780389642878
2010-07-21,69.63485717332964
2010-07-22,70.16673185710218
2010-07-23,73.94603340954426
2010-07-26,69.76878781201711
2010-07-27,55.007555978150236
2010-07-28,87.57065787618018
2010-07-29,79.60640655542761
2010-07-30,59.720442704361375
2010-08-02,67.23890215618728
2010-08-03,68.11172647875168
2010-08-04,78.63079653207171
2010-08-05,52.72584851744186
2010-08-06,66.00793388456168
2010-08-09,55.91490845329997
2010-08-10,67.7192358733733
2010-08-11,66.21999285532077
2010-08-12,70.6375525390617
2010-08-13,65.16100480792653
2010-08-16,63.991812868875805
2010-08-17,74.95725353410518
2010-08-18,73.63738192754064
2010-08-19,74.41118674222594
2010-08-20,68.58479927607326
2010-08-23,65.42609134219849
2010-08-24,69.04918014383384
2010-08-25,74.00929656054761
2010-08-26,52.58576239222521
2010-08-27,73.15289544296687
2010-08-30,72.47310549867838
2010-08-31,70.49720724868581
2010-09-01,68.8054926250266
2010-09-02,49.47104491254069
2010-09-03,66.48117389519675
2010-09-06,84.31550968861899
2010-09-07,70.10321036454644
2010-09-08,67.54168129060226
2010-09-09,70.1352495647209
2010-09-10,72.83818294902407
2010-09-13,75.27056195751571
2010-09-14,68.16895869473646
2010-09-15,73.39935681914947
2010-09-16,83.41320642209088
2010-09-17,78.05000639546172
2010-09-20,88.72240172685584
2010-09-21,64.74583713318627
2010-09-22,83.40951606001612
2010-09-23,63.67461088061924
2010-09-24,72.82852917392371
2010-09-27,75.85981223390479
2010-09-28,65.91378246476422
2010-09-29,70.70371421979421
2010-09-30,77.28368881961472
2010-10-01,64.31783281350474
2010-10-04,83.35506767638118
2010-10-05,58.92322700218121
2010-10-06,85.51753154182707
2010-10-07,78.01060907839674
2010-10-08,69.28219538937778
2010-10-11,66.77865431010615
2010-10-12,65.9437738976718
2010-10-13,68.91363487794388
2010-10-14,69.61203310760939
2010-10-15,80.04180997307665
2010-10-18,85.74923280307667
2010-10-19,71.59503936523207
2010-10-20,63.23497209608477
2010-10-21,65.63419167491045
2010-10-22,68.53527372310973
2010-10-25,61.7590231576258
2010-10-26,60.56846878314097
2010-10-27,86.77701769898422
2010-10-28,72.42090820757004
2010-10-29,63.334934930557225
2010-11-01,76.5328285628617
2010-11-02,60.57323100154524
2010-11-03,61.23190361703157
2010-11-04,63.57566079148604
2010-11-05,83.23610624692027
2010-11-08,67.97695947377301
2010-11-09,50.466344104780106
2010-11-10,79.68052746540475
2010-11-11,67.54894908670114
2010-11-12,55.204735952972754
2010-11-15,67.46653209629272
2010-11-16,74.16803117283922
2010-11-17,73.23239333226375
2010-11-18,84.38731983331856
2010-11-19,63.17785709944056
2010-11-22,70.37376096211977
2010-11-23,64.40344577137263
2010-11-24,57.66245684650222
2010-11-25,77.08421897844764
2010-11-26,73.70615655318016
2010-11-29,72.26942759759082
2010-11-30,73.41432154606916
2010-12-01,64.51621717849264
2010-12-02,61.95443930145446
2010-12-03,70.30117897735488
2010-12-06,79.2896912192929
2010-12-07,82.86461708362837
2010-12-08,76.36346165445946
2010-12-09,70.23339541414477
2010-12-10,72.1582714351995
2010-12-13,70.09275087460297
2010-12-14,61.79245328240457
2010-12-15,70.19717902568435
2010-12-16,59.32138545929205
2010-12-17,69.00738219117568
2010-12-20,83.08884088477055
2010-12-21,76.58287378226682
2010-12-22,62.61504652610776
2010-12-23,69.42056744286174
2010-12-24,63.324989505962094
2010-12-27,69.49988985458232
2010-12-28,78.32886253219651
2010-12-29,75.22406350647923
2010-12-30,89.87315264596269
2010-12-31,79.53981922006056
2011-01-03,71.63200304862153
2011-01-04,75.41719979306635
2011-01-05,68.38045460653332
2011-01-06,60.97996602330803
2011-01-07,80.44621262630017
2011-01-10,78.07193181545318
2011-01-11,68.07156628324829
2011-01-12,72.19148589545071
2011-01-13,79.92751349907846
2011-01-14,76.77081140964816
2011-01-17,58.29518999000241
2011-01-18,71.9489601719186
2011-01-19,68.65894779609309
2011-01-20,78.90400559310945
2011-01-21,78.24834191026129
2011-01-24,80.54886262542436
2011-01-25,61.05684529023834
2011-01-26,63.72710772755009
2011-01-27,78.91265948908351
2011-01-28,65.26683347726043
2011-01-31,57.828536152685544
2011-02-01,74.26077190091252
2011-02-02,65.62225247787222
2011-02-03,84.3183261624672
2011-02-04,72.36947643190771
2011-02-07,71.28207429313332
2011-02-08,67.04604886707395
2011-02-09,82.72668267141577
2011-02-10,72.86843567911856
2011-02-11,66.73200385475035
2011-02-14,63.64733034715643
2011-02-15,69.41221556348626
2011-02-16,62.17882530276155
2011-02-17,78.23101953343155
2011-02-18,55.53326356780613
2011-02-21,68.88388777333543
2011-02-22,74.88106836070348
2011-02-23,72.73695536087726
2011-02-24,64.26173621587465
2011-02-25,75.2820696536524
2011-02-28,62.91168489291274
2011-03-01,69.82092274802552
2011-03-02,75.21473257584285
2011-03-03,73.7033022359449
2011-03-04,64.59968790864426
2011-03-07,79.57995613251491
2011-03-08,70.69355657188427
2011-03-09,75.94396328751321
2011-03-10,82.23280805338598
2011-03-11,78.94016439019686
2011-03-14,78.96103525064835
2011-03-15,71.54143943879578
2011-03-16,76.35148096728408
2011-03-17,71.70877259651454
2011-03-18,60.32540425777269
2011-03-21,72.42195034004034
2011-03-22,72.05088786990773
2011-03-23,74.66983489217455
2011-03-24,68.97602419829283
2011-03-25,63.908355545889194
2011-03-28,75.25204866540182
2011-03-29,59.493821701982014
2011-03-30,81.67055308685175
2011-03-31,68.14865551036006
2011-04-01,71.96422537644935
2011-04-04,74.46846522625258
2011-04-05,74.72550435875353
2011-04-06,58.72812560038612
2011-04-07,76.59269264435412
2011-04-08,72.4252306270102
2011-04-11,64.91790892353113
2011-04-12,64.00266439243269
2011-04-13,67.32757534354523
2011-04-14,59.610066507116066
2011-04-15,83.77813912789621
2011-04-18,81.88921060114676
2011-04-19,73.61360160780751
2011-04-20,68.21281266926327
2011-04-21,68.42313609650084
2011-04-22,76.06452564939174
2011-04-25,84.0626151960156
2011-04-26,65.43682608322605
2011-04-27,61.0593116590134
2011-04-28,82.38112618876217
2011-04-29,55.70289129932439
2011-05-02,61.93175353397883
2011-05-03,68.02513685991318
2011-05-04,57.51653225755975
2011-05-05,78.89719250245278
2011-05-06,76.8552421640408
2011-05-09,65.40165418227747
2011-05-10,80.23691295342198
2011-05-11,81.59433942723061
2011-05-12,69.09463481367949
2011-05-13,66.39465457945595
2011-05-16,88.07681622193982
2011-05-17,75.76929457667325
2011-05-18,72.05059722375083
2011-05-19,80.9083675731169
2011-05-20,72.41544508002417
2011-05-23,65.95503531264649
2011-05-24,70.64127808390043
2011-05-25,78.30923429855788
2011-05-26,54.06251546920629
2011-05-27,67.69575408448623
2011-05-30,81.06445918865285
2011-05-31,65.90505279125186
2011-06-01,82.36886848345128
2011-06-02,81.31795055487851
2011-06-03,69.47576707608839
2011-06-06,65.451685560888
2011-06-07,67.70112900680293
2011-06-08,91.31691593601147
2011-06-09,84.99539557546595
2011-06-10,71.0031277744539
2011-06-13,65.13477158703672
2011-06-14,70.9363282846501
2011-06-15,71.95061541293411
2011-06-16,60.05313009912517
2011-06-17,70.64033015372208
2011-06-20,80.57923459849384
2011-06-21,55.605146550268216
2011-06-22,76.61267172109798
2011-06-23,80.99838376043823
2011-06-24,65.51554123924505
2011-06-27,83.55340606552845
2011-06-28,64.47730350041324
2011-06-29,73.52866129488324
2011-06-30,67.54581852269095
2011-07-01,67.54402914269917
2011-07-04,65.06160744193564
2011-07-05,75.58860384689616
2011-07-06,76.7904436618516
2011-07-07,69.48462240338249
2011-07-08,59.12025429062181
2011-07-11,73.22536133307511
2011-07-12,73.37611487528555
2011-07-13,68.26627990890859
2011-07-14,84.93785029744647
2011-07-15,57.488565880794766
2011-07-18,52.261730317971455
2011-07-19,64.15332080241863
2011-07-20,75.6833962727316
2011-07-21,61.55324290052927
2011-07-22,62.152232651791394
2011-07-25,77.60817068942524
2011-07-26,73.700383382382
2011-07-27,73.0164872770272
2011-07-28,76.25143135572422
2011-07-29,66.59845637381693
2011-08-01,66.96812740753447
2011-08-02,76.4782341804914
2011-08-03,59.240905753750404
2011-08-04,52.85824122881163
2011-08-05,66.53372661097717
2011-08-08,77.44698631252554
2011-08-09,72.04447759189442
2011-08-10,76.85833203298412
2011-08-11,53.86964551661468
2011-08-12,72.52397446658793
2011-08-15,75.23091603713902
2011-08-16,59.193620619114526
2011-08-17,76.89646072437236
2011-08-18,69.10784882795366
2011-08-19,94.57069361284802
2011-08-22,52.58211144882611
2011-08-23,80.952914941398
2011-08-24,66.84673522779141
2011-08-25,57.06278628447965
2011-08-26,65.78435885148006
2011-08-29,72.21983393069972
2011-08-30,78.29973335652035
2011-08-31,83.7757143050574
2011-09-01,81.37514470963474
2011-09-02,62.27694383436405
2011-09-05,79.04131753812894
2011-09-06,73.13027965696699
2011-09-07,64.7631758325681
2011-09-08,68.30471525218015
2011-09-09,64.3212587244422
2011-09-12,70.29673873549164
2011-09-13,64.16273694164704
2011-09-14,61.77604741426049
2011-09-15,73.83295302226217
2011-09-16,75.0298443860771
2011-09-19,68.4992239992671
2011-09-20,80.94121043148778
2011-09-21,67.9165553080391
2011-09-22,67.57780363899569
2011-09-23,75.28391185876558
2011-09-26,68.94059532045331
2011-09-27,70.67838183220914
2011-09-28,49.83649223504748
2011-09-29,70.1336590779038
2011-09-30,55.38243250022992
2011-10-03,60.232395432009035
2011-10-04,59.31741968995596
2011-10-05,61.65933477172939
2011-10-06,65.60916912294198
2011-10-07,66.10805907563612
2011-10-10,75.314201634057
2011-10-11,71.77910251307758
2011-10-12,54.79140456945611
2011-10-13,70.66635710037446
2011-10-14,72.54604197266742
2011-10-17,67.37146786997633
2011-10-18,69.51291218474638
2011-10-19,71.52248100317645
2011-10-20,76.11679678108464
2011-10-21,57.40096010029812
2011-10-24,68.04546369088281
2011-10-25,82.06668878446183
2011-10-26,81.33329046638364
2011-10-27,76.80749542220624
2011-10-28,74.2945974716454
2011-10-31,83.23707798721671
2011-11-01,85.34278401285333
2011-11-02,68.96736009562518
2011-11-03,62.24454045369344
2011-11-04,67.83766145900404
2011-11-07,94.77356411017642
2011-11-08,57.44514925819845
2011-11-09,66.23568688376466
2011-11-10,58.69847078005895
2011-11-11,70.99811090301908
2011-11-14,60.37847176884106
2011-11-15,69.12999181733106
2011-11-16,54.399238719849926
2011-11-17,74.94096532067721
2011-11-18,79.7787620517438
2011-11-21,66.92845102349233
2011-11-22,68.91895994339438
2011-11-23,68.6927421541495
2011-11-24,71.4472854018002
2011-11-25,69.69464330426857
2011-11-28,76.14493561944555
2011-11-29,79.86431306760757
2011-11-30,63.487430220062535
2011-12-01,67.52537205780563
2011-12-02,77.21295559139796
2011-12-05,58.626647615527745
2011-12-06,54.23422974523544
2011-12-07,71.81052762318782
2011-12-08,73.97077128856394
2011-12-09,64.22159849637126
2011-12-12,65.37079156703636
2011-12-13,63.91846142607281
2011-12-14,63.064598085244526
2011-12-15,75.5479665648368
2011-12-16,60.55601210401889
2011-12-19,67.87581710853321
2011-12-20,62.75731065988118
2011-12-21,58.35768819279028
2011-12-22,76.96142539797417
2011-12-23,65.84139822261169
2011-12-26,71.50752064336605
2011-12-27,57.935392961591916
2011-12-28,64.06448436994819
2011-12-29,76.04870304556005
2011-12-30,90.69817164676248
2012-01-02,54.190271484877506
2012-01-03,68.3911376376846
2012-01-04,73.298244785148
2012-01-05,65.07119877408573
2012-01-06,76.79617589595298
2012-01-09,63.0661386347175
2012-01-10,71.23078128173313
2012-01-11,65.82342476401313
2012-01-12,79.75544866363818
2012-01-13,64.58908397571516
2012-01-16,67.18500962970788
2012-01-17,77.56551229997724
2012-01-18,61.77569072725709
2012-01-19,70.55000045410858
2012-01-20,55.419725250507184
2012-01-23,61.2965323309674
2012-01-24,73.05705020712642
2012-01-25,62.07441992371014
2012-01-26,65.64341654540966
2012-01-27,73.9446912163835
2012-01-30,65.36651087082456
2012-01-31,76.58273658573086
2012-02-01,71.72530229988851
2012-02-02,73.48546489539602
2012-02-03,79.92772478990825
2012-02-06,72.55858450091253
2012-02-07,82.31077832375475
2012-02-08,77.29009826430259
2012-02-09,65.81238056132435
2012-02-10,80.34518460017017
2012-02-13,72.11092816722356
2012-02-14,66.84256233071598
2012-02-15,72.22708556256705
2012-02-16,78.8986145951221
2012-02-17,73.64036075393777
2012-02-20,84.57914266041118
2012-02-21,78.69224446319058
2012-02-22,74.1852802672173
2012-02-23,61.79145533807074
2012-02-24,68.56213988791903
