,VIX
2008-07-30,97.20696961186012
2008-07-31,99.7332872561536
2008-08-01,99.4086469834455
2008-08-04,101.80660114246221
2008-08-05,98.63555972040561
2008-08-06,99.34773089200472
2008-08-07,98.1124376963294
2008-08-08,100.34014026085454
2008-08-11,103.861892353766
2008-08-12,105.16037671282216
2008-08-13,105.1886899050032
2008-08-14,100.19826002403096
2008-08-15,106.22283883399477
2008-08-18,101.03277781736318
2008-08-19,107.20180654560775
2008-08-20,105.2496548140469
2008-08-21,108.40746971235102
2008-08-22,104.87196431833382
2008-08-25,110.7053669057276
2008-08-26,106.17953122306743
2008-08-27,108.48495670875802
2008-08-28,108.27156982867224
2008-08-29,107.17093412424478
2008-09-01,111.46570664918713
2008-09-02,115.75376407891937
2008-09-03,117.97191839097874
2008-09-04,113.66672233512499
2008-09-05,116.2024925435438
2008-09-08,114.94392384282493
2008-09-09,116.08506052042894
2008-09-10,114.88094010912842
2008-09-11,116.23769414960722
2008-09-12,117.59739363236044
2008-09-15,115.58254216067182
2008-09-16,116.74134165774024
2008-09-17,117.47556407221776
2008-09-18,119.7085825847725
2008-09-19,116.84530828478883
2008-09-22,118.84192392950332
2008-09-23,123.22019904873036
2008-09-24,122.26428262750309
2008-09-25,123.65535022444466
2008-09-26,121.68119758736161
2008-09-29,123.01145630821297
2008-09-30,124.9228928774341
2008-10-01,126.38187937252681
2008-10-02,119.49150361717344
2008-10-03,121.05627464472985
2008-10-06,126.73166536014395
2008-10-07,124.38186199563597
2008-10-08,123.73722344098104
2008-10-09,122.96992268559714
2008-10-10,124.95575836130531
2008-10-13,123.68529385328873
2008-10-14,130.91854488731926
2008-10-15,126.90486368460107
2008-10-16,127.3739546190475
2008-10-17,129.2660408751632
2008-10-20,130.67603680688768
2008-10-21,131.12464172795777
2008-10-22,131.94421111963237
2008-10-23,128.89893696179456
2008-10-24,129.71808330734748
2008-10-27,132.27806525538622
2008-10-28,129.97225184832897
2008-10-29,131.5473192095898
2008-10-30,132.8451360849125
2008-10-31,133.97880872625404
2008-11-03,129.33007186586434
2008-11-04,134.97266253759173
2008-11-05,133.58004550008
2008-11-06,135.95818926193468
2008-11-07,136.7752128481117
2008-11-10,139.04673352879792
2008-11-11,138.8831739941739
2008-11-12,139.46664604432354
2008-11-13,140.66029520079513
2008-11-14,138.9141503237608
2008-11-17,138.98277664231793
2008-11-18,141.02734641580093
2008-11-19,141.01454297022784
2008-11-20,139.3166712608609
2008-11-21,141.21421041120624
2008-11-24,140.74495714184303
2008-11-25,139.29189002613873
2008-11-26,144.36361678129097
2008-11-27,142.60664415909687
2008-11-28,146.99456171921932
2008-12-01,140.25224913816055
2008-12-02,143.00502787050397
2008-12-03,144.6256678950717
2008-12-04,147.1715357549876
2008-12-05,145.95821555226968
2008-12-08,146.6220936570667
2008-12-09,144.0890718227531
2008-12-10,144.7406953084288
2008-12-11,148.6776250228279
2008-12-12,145.8821453218488
2008-12-15,148.04239834344307
2008-12-16,150.7343632538931
2008-12-17,148.20635239074574
2008-12-18,153.38134849004646
2008-12-19,152.94863506525508
2008-12-22,147.72034904171366
2008-12-23,149.7465323214616
2008-12-24,147.63993526799035
2008-12-25,151.3202333631624
2008-12-26,154.942644049799
2008-12-29,152.9806289019955
2008-12-30,155.29422555739168
2008-12-31,151.85968988636105
2009-01-01,156.41046223390924
2009-01-02,153.70711138462565
2009-01-05,154.84075730538373
2009-01-06,154.73925849461497
2009-01-07,152.42938027890452
2009-01-08,152.66380596133502
2009-01-09,156.98734019274144
2009-01-12,155.98875632463972
2009-01-13,157.34665112337836
2009-01-14,155.89690477326093
2009-01-15,155.4023859486393
2009-01-16,151.5578720753798
2009-01-19,154.43863744875551
2009-01-20,154.86365098125447
2009-01-21,158.80593688830857
2009-01-22,156.27930074845045
2009-01-23,158.03047912310785
2009-01-26,156.14638229367233
2009-01-27,153.57735059236654
2009-01-28,155.24065292004622
2009-01-29,155.2813051236396
2009-01-30,152.8366131521879
2009-02-02,153.93174078297125
2009-02-03,154.16801207451863
2009-02-04,157.85077860000285
2009-02-05,150.63113296732502
2009-02-06,157.32612704470878
2009-02-09,153.01955544626492
2009-02-10,152.29806015532944
2009-02-11,157.41696953566583
2009-02-12,156.48717281694584
2009-02-13,157.4710738168854
2009-02-16,156.53319333856535
2009-02-17,159.01266176509486
2009-02-18,156.02746105774656
2009-02-19,154.61311602971628
2009-02-20,155.61222813862065
2009-02-23,157.45700745764452
2009-02-24,153.530383177911
2009-02-25,153.88031207691262
2009-02-26,154.4176794159346
2009-02-27,150.5710417341095
2009-03-02,155.1497961395992
2009-03-03,150.96469404502054
2009-03-04,154.82059353859856
2009-03-05,156.3280431223979
2009-03-06,153.46351264508172
2009-03-09,157.8256435795636
2009-03-10,151.62632555638314
2009-03-11,156.8721976784111
2009-03-12,155.5808461987468
2009-03-13,150.74388114448632
2009-03-16,159.63671663972903
2009-03-17,153.9397463137626
2009-03-18,152.33060483243722
2009-03-19,151.26986750226314
2009-03-20,153.7019349864719
2009-03-23,153.89911533385276
2009-03-24,154.26191324162386
2009-03-25,153.58068702226302
2009-03-26,155.42687699763846
2009-03-27,153.38243625813078
2009-03-30,150.19444089306904
2009-03-31,153.72131791113154
2009-04-01,149.19660532428156
2009-04-02,154.62180728681858
2009-04-03,152.12683641248478
2009-04-06,154.27496746858847
2009-04-07,156.4150405820184
2009-04-08,152.0365102611826
2009-04-09,156.03558780102765
2009-04-10,152.97938887676509
2009-04-13,157.45654808300816
2009-04-14,153.15929169850688
2009-04-15,152.39121192524465
2009-04-16,155.5144673841825
2009-04-17,153.2196198833301
2009-04-20,152.62403113564588
2009-04-21,153.29067897019598
2009-04-22,154.23135514443848
2009-04-23,157.03485772933485
2009-04-24,150.61249610486584
2009-04-27,154.68298403335854
2009-04-28,155.88983031967234
2009-04-29,154.95157849331324
2009-04-30,157.23040889649064
2009-05-01,154.3942163611313
2009-05-04,154.3751428610291
2009-05-05,155.94255837253596
2009-05-06,154.91999475328075
2009-05-07,153.9590176774036
2009-05-08,155.63741060418434
2009-05-11,153.2029045347272
2009-05-12,153.4056482079163
2009-05-13,153.5063250405266
2009-05-14,157.16376030612244
2009-05-15,148.06925454907093
2009-05-18,155.42105534603454
2009-05-19,154.7702966359756
2009-05-20,151.43961685767948
2009-05-21,155.3451318255708
2009-05-22,155.53500118428767
2009-05-25,155.91290902853495
2009-05-26,149.39770645584608
2009-05-27,157.40905810399934
2009-05-28,153.3336252851057
2009-05-29,156.23785718892177
2009-06-01,156.39245803398816
2009-06-02,153.3734165358751
2009-06-03,156.38337878877877
2009-06-04,154.3842564150591
2009-06-05,151.0181898506972
2009-06-08,157.5232872883154
2009-06-09,153.7905603538686
2009-06-10,153.68244693005394
2009-06-11,154.6391317273616
2009-06-12,156.09698764782078
2009-06-15,155.40147810256752
2009-06-16,156.52823180689217
2009-06-17,152.6486383050184
2009-06-18,153.64620863827665
2009-06-19,155.1046079474891
2009-06-22,159.0220558408774
2009-06-23,154.97653081637392
2009-06-24,157.3469190905358
2009-06-25,155.28432557056206
2009-06-26,154.32147167937222
2009-06-29,154.88138745485443
2009-06-30,154.97968913516868
2009-07-01,156.50710786576929
2009-07-02,158.07729691804974
2009-07-03,156.0225669656509
2009-07-06,157.83809518536376
2009-07-07,153.5834578477847
2009-07-08,154.757264084021
2009-07-09,154.20420816010045
2009-07-10,156.39904979601403
2009-07-13,155.07034599977584
2009-07-14,157.1181254494075
2009-07-15,153.83654494724948
2009-07-16,155.71947462777774
2009-07-17,156.95426683498474
2009-07-20,151.50858186475452
2009-07-21,160.00627833663953
2009-07-22,155.19883910989296
2009-07-23,151.74594635356027
2009-07-24,156.28243547252967
2009-07-27,156.0572099292713
2009-07-28,156.08670254559806
2009-07-29,158.28942449515952
2009-07-30,157.6258559362447
2009-07-31,156.80205253754875
2009-08-03,157.14472726188262
2009-08-04,156.16467437052142
2009-08-05,159.99169110300468
2009-08-06,153.46847176941066
2009-08-07,156.58373733092907
2009-08-10,156.41358091914623
2009-08-11,157.82504042347693
2009-08-12,154.45271951151747
2009-08-13,152.71193990201627
2009-08-14,156.67992158944085
2009-08-17,156.96820369466397
2009-08-18,159.26535322291858
2009-08-19,153.7898905781951
2009-08-20,158.75966535294327
2009-08-21,161.12412825713216
2009-08-24,155.62036803736567
2009-08-25,153.79548219289708
2009-08-26,155.48492806782855
2009-08-27,156.39171477870244
2009-08-28,157.47918577911273
2009-08-31,155.21077381381355
2009-09-01,159.4152111240041
2009-09-02,154.03200359566094
2009-09-03,152.85489605711425
2009-09-04,158.5094438948253
2009-09-07,151.91947736896162
2009-09-08,156.0204962750671
2009-09-09,162.68658654380383
2009-09-10,156.52039626265517
2009-09-11,154.16111149388925
2009-09-14,156.1117709865101
2009-09-15,155.9723987053876
2009-09-16,156.52155857367563
2009-09-17,157.46959884269938
2009-09-18,154.3226704702115
2009-09-21,159.71956415755483
2009-09-22,156.85315174614618
2009-09-23,157.97072226546135
2009-09-24,155.46144466196236
2009-09-25,159.49665809312836
2009-09-28,156.53062562457046
2009-09-29,157.7022417217648
2009-09-30,155.34017723532367
2009-10-01,155.29036224451028
2009-10-02,158.60551753858746
2009-10-05,156.26007337692468
2009-10-06,155.43930341658958
2009-10-07,155.8435644452918
2009-10-08,158.48251446784798
2009-10-09,155.8961713467516
2009-10-12,157.01446772681155
2009-10-13,157.28867377921927
2009-10-14,153.57167351472995
2009-10-15,154.34994956459016
2009-10-16,157.94539220790438
2009-10-19,155.72709547504357
2009-10-20,159.12795035820247
2009-10-21,158.93984667555847
2009-10-22,158.43239504892992
2009-10-23,160.78494626516846
2009-10-26,157.04230520351237
2009-10-27,158.40382902837348
2009-10-28,156.12267248000717
2009-10-29,162.31831762848918
2009-10-30,161.43905487797065
2009-11-02,157.4729000322492
2009-11-03,158.12636769935168
2009-11-04,160.03456976066383
2009-11-05,157.1305704142764
2009-11-06,156.30005991289866
2009-11-09,159.5156119093391
2009-11-10,157.87562595731404
2009-11-11,157.97277462110833
2009-11-12,155.95233166037298
2009-11-13,154.00868611322585
2009-11-16,157.94863200112934
2009-11-17,159.27151100572965
2009-11-18,156.96336977440234
2009-11-19,160.12837200494548
2009-11-20,155.89904032565363
2009-11-23,155.1441939825867
2009-11-24,157.00215059455525
2009-11-25,156.68419983691678
2009-11-26,158.38657095978473
2009-11-27,155.47393300865326
2009-11-30,159.92617305186585
2009-12-01,161.07810887759393
2009-12-02,157.00576569260457
2009-12-03,159.6303520125174
2009-12-04,154.9180984869794
2009-12-07,159.21171490057569
2009-12-08,159.23243266316925
2009-12-09,158.98744772881852
2009-12-10,157.21943158305015
2009-12-11,151.321692503289
2009-12-14,155.85893783979313
2009-12-15,155.80787205632421
2009-12-16,155.08054632638232
2009-12-17,157.31827876227902
2009-12-18,156.32722432476572
2009-12-21,155.43560930121012
2009-12-22,155.11650188114044
2009-12-23,155.77596384656135
2009-12-24,159.4478515117968
2009-12-25,155.80808181092718
2009-12-28,155.85783048128835
2009-12-29,156.0627172037445
2009-12-30,157.72778385111906
2009-12-31,157.93416304484546
2010-01-01,150.93905006102457
2010-01-04,159.12322748893652
2010-01-05,159.79643854408016
2010-01-06,154.77042413313467
2010-01-07,155.00562718635052
2010-01-08,155.92428795794672
2010-01-11,155.34214248780668
2010-01-12,157.16634609415078
2010-01-13,152.8720847717832
2010-01-14,154.5257159801977
2010-01-15,159.67845241503045
2010-01-18,154.8600920154303
2010-01-19,159.12992934865238
2010-01-20,157.27272393992536
2010-01-21,152.96356903929166
2010-01-22,157.96762659384345
2010-01-25,156.3600514171275
2010-01-26,155.69061989399853
2010-01-27,157.13434984287508
2010-01-28,157.663013188391
2010-01-29,158.14657401673435
2010-02-01,159.05119328397282
2010-02-02,157.42820039236864
2010-02-03,153.86927477754384
2010-02-04,155.56603813861562
2010-02-05,162.10729067610578
2010-02-08,157.71383210674773
2010-02-09,161.0938180717159
2010-02-10,158.9098183909371
2010-02-11,156.50158129917924
2010-02-12,156.6827067217305
2010-02-15,156.21248204938573
2010-02-16,152.81211226821398
2010-02-17,156.2510157107205
2010-02-18,158.61798066675797
2010-02-19,155.13483921394598
2010-02-22,157.09342878379957
2010-02-23,157.8927856767973
2010-02-24,154.32196835416772
2010-02-25,155.1433906432795
2010-02-26,154.02244042261196
2010-03-01,154.5764000360344
2010-03-02,153.6778286094187
2010-03-03,154.42690690375613
2010-03-04,159.03753406121632
2010-03-05,154.21134956057037
2010-03-08,156.38353303458706
2010-03-09,155.11709336942252
2010-03-10,158.46251475947923
2010-03-11,159.04641823539706
2010-03-12,158.1821088973043
2010-03-15,156.9910589342224
2010-03-16,155.87403499471452
2010-03-17,154.06724923093353
2010-03-18,160.34938344261417
2010-03-19,154.79915184703296
2010-03-22,157.73771347006127
2010-03-23,158.46273751268848
2010-03-24,155.42037515125278
2010-03-25,158.71496600626682
2010-03-26,158.12263516874674
2010-03-29,160.1782380690061
2010-03-30,155.79040301644187
2010-03-31,154.24264528224808
2010-04-01,155.85186708764795
2010-04-02,157.19591801810657
2010-04-05,156.83028140397627
2010-04-06,156.02997623901518
2010-04-07,152.96497958039913
2010-04-08,157.68397564428764
2010-04-09,160.5921863522589
2010-04-12,157.61835977689984
2010-04-13,158.11438083068518
2010-04-14,157.93424711346293
2010-04-15,157.58587178658482
2010-04-16,158.79633243609774
2010-04-19,157.71578372560833
2010-04-20,156.34491920355543
2010-04-21,155.27205637002976
2010-04-22,156.4089175892067
2010-04-23,157.51640946616894
2010-04-26,156.35455755058965
2010-04-27,157.73413944425494
2010-04-28,158.24271870959478
2010-04-29,159.08874062205564
2010-04-30,160.02055132885147
2010-05-03,157.63041465828894
2010-05-04,154.82353006175484
2010-05-05,156.78272338275795
2010-05-06,157.5315165701956
2010-05-07,153.7887000206552
2010-05-10,160.36932632677514
2010-05-11,157.77609885506314
2010-05-12,158.36803655531565
2010-05-13,160.46809531794162
2010-05-14,156.46494987990528
2010-05-17,158.6611339120572
2010-05-18,157.23253960537582
2010-05-19,157.21379357220394
2010-05-20,156.03529572439714
2010-05-21,160.81095670414945
2010-05-24,156.67827270450246
2010-05-25,158.91226328109545
2010-05-26,153.81799336918033
2010-05-27,159.9040919935868
2010-05-28,159.61185480493987
2010-05-31,157.66312489871598
2010-06-01,156.92213072739568
2010-06-02,158.33755323984562
2010-06-03,162.08290250345794
2010-06-04,154.10056363597295
2010-06-07,159.34322341412044
2010-06-08,156.05576512447917
2010-06-09,157.7960009049157
2010-06-10,157.38045046839147
2010-06-11,157.0171546303142
2010-06-14,157.76249070173125
2010-06-15,155.5475145974533
2010-06-16,159.75631378114886
2010-06-17,154.22843382534185
2010-06-18,158.8497881436659
2010-06-21,157.13730337852735
2010-06-22,155.4768540831362
2010-06-23,158.1975801145781
2010-06-24,154.7375805801153
2010-06-25,157.88342003130526
2010-06-28,155.0453683019886
2010-06-29,158.67906831822268
2010-06-30,155.9204474402809
2010-07-01,157.06106697338888
2010-07-02,158.45092065087326
2010-07-05,156.25016315424998
2010-07-06,157.73071016356374
2010-07-07,154.8369353386046
2010-07-08,159.16141055821396
2010-07-09,161.47840567513796
2010-07-12,163.59646794671252
2010-07-13,158.30535648842107
2010-07-14,159.74041034237544
2010-07-15,154.57862494950425
2010-07-16,161.21260231805067
2010-07-19,159.94957886837722
2010-07-20,157.41599159438832
2010-07-21,160.76076715440175
2010-07-22,157.8881614674617
2010-07-23,157.46902513832794
2010-07-26,159.11847840061063
2010-07-27,156.12584171781003
2010-07-28,160.2422674276752
2010-07-29,156.07798494679116
2010-07-30,156.1230530240554
2010-08-02,156.42283299486303
2010-08-03,159.83215782842584
2010-08-04,157.03605839329717
2010-08-05,155.62492812741985
2010-08-06,157.0836050285242
2010-08-09,158.3047613351236
2010-08-10,156.0684378575571
2010-08-11,156.03347673661273
2010-08-12,162.66802983449807
2010-08-13,156.6707100141597
2010-08-16,157.82656186406962
2010-08-17,157.77490133135717
2010-08-18,157.85048008509438
2010-08-19,159.91354058233628
2010-08-20,160.53220132373036
2010-08-23,158.0220645991343
2010-08-24,156.13069891072936
2010-08-25,161.23253012980604
2010-08-26,158.3313364308712
2010-08-27,161.87729400106429
2010-08-30,153.81869828406172
2010-08-31,158.79570728095604
2010-09-01,162.41317484340001
2010-09-02,157.85898898291757
2010-09-03,158.09764823480558
2010-09-06,159.14666368096684
2010-09-07,157.55423649027708
2010-09-08,157.95494895052246
2010-09-09,157.9272995245186
2010-09-10,157.4456080070269
2010-09-13,161.20827199327476
2010-09-14,159.6916731191264
2010-09-15,159.3708781279968
2010-09-16,160.21644044827053
2010-09-17,158.13837430003645
2010-09-20,157.05327076142484
2010-09-21,157.21336649921588
2010-09-22,158.4733014506067
2010-09-23,156.488677806168
2010-09-24,157.59283433827767
2010-09-27,157.65641054242846
2010-09-28,163.0989841116282
2010-09-29,153.43373321746074
2010-09-30,158.78612010745445
2010-10-01,162.67095988500245
2010-10-04,159.47080459152798
2010-10-05,160.57375402891554
2010-10-06,159.24196546345988
2010-10-07,157.6233214112958
2010-10-08,154.6912505764607
2010-10-11,159.56840523830792
2010-10-12,157.61860113570899
2010-10-13,157.62429207018718
2010-10-14,158.2313486151968
2010-10-15,162.8885510444451
2010-10-18,164.1462383795326
2010-10-19,159.7904399156052
2010-10-20,158.35224253415515
2010-10-21,156.7953218959541
2010-10-22,160.02567814485812
2010-10-25,162.65070534219146
2010-10-26,158.5472831455591
2010-10-27,154.21472974011562
2010-10-28,160.17218941888592
2010-10-29,160.79457894089208
2010-11-01,155.50161619981722
2010-11-02,159.10228144428376
2010-11-03,159.6600090845235
2010-11-04,158.46558729828692
2010-11-05,156.99933915642913
2010-11-08,160.53753980116787
2010-11-09,157.73082331314532
2010-11-10,155.70125552428513
2010-11-11,154.38516163138107
2010-11-12,161.01731225063378
2010-11-15,159.7129278840207
2010-11-16,158.72268103298185
2010-11-17,157.6875043278457
2010-11-18,157.43485983996715
2010-11-19,156.30947797792354
2010-11-22,157.51843740000663
2010-11-23,154.24877497274593
2010-11-24,157.01895326091645
2010-11-25,158.05932460372662
2010-11-26,159.89489364942816
2010-11-29,158.52443995160954
2010-11-30,160.04276766684612
2010-12-01,160.97087768169627
2010-12-02,160.23053406481705
2010-12-03,159.0819262370271
2010-12-06,158.21550440295454
2010-12-07,156.07208395756265
2010-12-08,159.603051908556
2010-12-09,161.4343524650721
2010-12-10,158.77374908112844
2010-12-13,162.08527736150538
2010-12-14,155.28929958011753
2010-12-15,156.00526316189004
2010-12-16,159.9348737244041
2010-12-17,158.53786958908114
2010-12-20,160.56493818999402
2010-12-21,157.88531753151415
2010-12-22,156.08159201519584
2010-12-23,157.3772306791332
2010-12-24,154.7467344099917
2010-12-27,155.53243540746428
2010-12-28,159.66950449141203
2010-12-29,159.48705679171192
2010-12-30,158.5116845973418
2010-12-31,154.23448107806442
2011-01-03,157.10092220693417
2011-01-04,155.35787076741144
2011-01-05,160.16282201460155
2011-01-06,156.71313268222647
2011-01-07,155.73240314091493
2011-01-10,158.0588045561122
2011-01-11,156.74761572872032
2011-01-12,160.9341687253329
2011-01-13,156.53320946237773
2011-01-14,155.09000211826478
2011-01-17,153.59348757577666
2011-01-18,157.8344186034004
2011-01-19,156.75131969478414
2011-01-20,155.00451695833266
2011-01-21,160.05259418931792
2011-01-24,158.95375907089073
2011-01-25,157.5721175082719
2011-01-26,160.37319139368782
2011-01-27,158.8668434580507
2011-01-28,156.0226303723031
2011-01-31,155.503284362537
2011-02-01,159.3146334994789
2011-02-02,158.51412375969304
2011-02-03,157.99626265171528
2011-02-04,156.1413025992971
2011-02-07,158.93082965587078
2011-02-08,156.29585217295238
2011-02-09,157.70293486183724
2011-02-10,160.73373444289086
2011-02-11,156.65742420850304
2011-02-14,154.80810951451772
2011-02-15,155.87786300785123
2011-02-16,159.9975872288438
2011-02-17,158.5050209760819
2011-02-18,157.81888477125995
2011-02-21,157.13780079006958
2011-02-22,158.95185501847524
2011-02-23,156.4133595256762
2011-02-24,158.5566511661383
2011-02-25,156.58606551166136
2011-02-28,156.36592639241994
2011-03-01,156.7771736502985
2011-03-02,157.26025219818513
2011-03-03,157.80283695243705
2011-03-04,158.3499161114978
2011-03-07,150.47147051000013
2011-03-08,156.31086603059043
2011-03-09,157.27405806598384
2011-03-10,161.2068904789916
2011-03-11,155.98054438235283
2011-03-14,158.44522064794248
2011-03-15,160.9413442119922
2011-03-16,155.24475952597638
2011-03-17,158.7551322009095
2011-03-18,156.52419636366645
2011-03-21,156.99603765976903
2011-03-22,156.3398370505256
2011-03-23,156.47970352590454
2011-03-24,163.41525855443126
2011-03-25,159.57938565076944
2011-03-28,160.13635573464495
2011-03-29,158.8694830500384
2011-03-30,154.67153727247367
2011-03-31,158.7285952147246
2011-04-01,160.08518073007377
2011-04-04,156.1888839639282
2011-04-05,159.81537526593607
2011-04-06,159.28455805540145
2011-04-07,161.54296462233242
2011-04-08,156.9774389014111
2011-04-11,155.77764767893737
2011-04-12,157.30570536953786
2011-04-13,160.8705555428073
2011-04-14,154.4122972352472
2011-04-15,153.89897561709347
2011-04-18,158.33183006957742
2011-04-19,157.30482514538568
2011-04-20,158.19472930288492
2011-04-21,160.11466875158632
2011-04-22,156.96181890167003
2011-04-25,154.20826918515553
2011-04-26,161.92385146077675
2011-04-27,155.8547260809757
2011-04-28,155.90435991177756
2011-04-29,160.4530041978662
2011-05-02,157.54039103848206
2011-05-03,158.2326740239899
2011-05-04,159.14492820276487
2011-05-05,160.29224678089085
2011-05-06,157.37938081311648
2011-05-09,161.02412145148352
2011-05-10,153.69580336032683
2011-05-11,159.43976847393287
2011-05-12,156.04320890295384
2011-05-13,160.54159767781687
2011-05-16,157.97386969968798
2011-05-17,156.36789476441922
2011-05-18,159.24679588145628
2011-05-19,159.61555193066891
2011-05-20,158.85993472969704
2011-05-23,155.48815358252563
2011-05-24,156.68960777804745
2011-05-25,157.84533109647077
2011-05-26,157.64800250596832
2011-05-27,159.27968268446878
2011-05-30,153.70385822290086
2011-05-31,158.39171996159067
2011-06-01,157.4075374783121
2011-06-02,156.16020192157796
2011-06-03,156.37760356495613
2011-06-06,157.48027110863595
2011-06-07,150.81575486124677
2011-06-08,156.6251442439298
2011-06-09,156.30689879017072
2011-06-10,159.0849300013664
2011-06-13,156.4352229118246
2011-06-14,157.58172944895492
2011-06-15,161.15866749360413
2011-06-16,160.025856244308
2011-06-17,159.87940604395428
2011-06-20,157.0721921018772
2011-06-21,159.2706065463554
2011-06-22,157.71160701451007
2011-06-23,157.6099129472427
2011-06-24,158.94766220616106
2011-06-27,156.84373111173986
2011-06-28,160.95834786360325
2011-06-29,157.59251524611662
2011-06-30,159.2869404671489
2011-07-01,160.74785287174632
2011-07-04,160.21373431574804
2011-07-05,155.43819424212327
2011-07-06,159.168148128937
2011-07-07,159.97430572777688
2011-07-08,160.08514839066288
2011-07-11,156.12694492095005
2011-07-12,157.10398567373966
2011-07-13,160.46273306585792
2011-07-14,156.95905392113488
2011-07-15,157.86344870714083
2011-07-18,161.59946511110806
2011-07-19,158.33262416329927
2011-07-20,157.08805139808786
2011-07-21,156.8457206322578
2011-07-22,158.9723551416876
2011-07-25,155.70621054321575
2011-07-26,157.8973082518492
2011-07-27,159.0565703739775
2011-07-28,160.9495570997839
2011-07-29,159.79876489142714
2011-08-01,157.1302911409351
2011-08-02,160.83797224524454
2011-08-03,157.92280876373457
2011-08-04,155.95326712127658
2011-08-05,157.94262863036556
2011-08-08,161.10037802872893
2011-08-09,158.64075907380564
2011-08-10,158.43063520687298
2011-08-11,161.73132330962883
2011-08-12,155.6666999047991
2011-08-15,156.0098291995139
2011-08-16,155.28518632616348
2011-08-17,159.30536789552463
2011-08-18,158.9730987293175
2011-08-19,161.80101434262818
2011-08-22,159.32138309948965
2011-08-23,158.09694901097762
2011-08-24,158.94399789644658
2011-08-25,159.2828380114439
2011-08-26,155.70124850194077
2011-08-29,164.3772468721441
2011-08-30,159.98001892328375
2011-08-31,159.2858032386445
2011-09-01,160.028596763659
2011-09-02,160.20263888920354
2011-09-05,158.42346796492546
2011-09-06,157.41129651048502
2011-09-07,159.68331868891445
2011-09-08,159.27716836807127
2011-09-09,156.88608703636572
2011-09-12,161.26222959417228
2011-09-13,159.07678701092698
2011-09-14,160.04347867657893
2011-09-15,161.2069257409666
2011-09-16,158.3905891300798
2011-09-19,158.90380126673963
2011-09-20,159.79596141967278
2011-09-21,156.8091322592536
2011-09-22,158.34757513866842
2011-09-23,158.46411750214767
2011-09-26,156.10051698903789
2011-09-27,162.71144947277338
2011-09-28,155.13766316895547
2011-09-29,155.36203551159258
2011-09-30,160.6144341641699
2011-10-03,159.54857937393967
2011-10-04,155.9392351974731
2011-10-05,158.90379164705598
2011-10-06,160.64329946132258
2011-10-07,157.82712357428508
2011-10-10,163.20919012492217
2011-10-11,154.5843866445644
2011-10-12,159.37099355545547
2011-10-13,160.39711557984302
2011-10-14,159.74939209064107
2011-10-17,157.6056286110749
2011-10-18,157.48400411626056
2011-10-19,159.05919841320724
2011-10-20,160.07838304822798
2011-10-21,159.69106254420646
2011-10-24,160.51533509065777
2011-10-25,156.3949219637183
2011-10-26,157.8002123291156
2011-10-27,156.30625111000646
2011-10-28,157.3731291782704
2011-10-31,160.12338767427784
2011-11-01,158.32414921930305
2011-11-02,163.2396577109139
2011-11-03,158.52485518572624
2011-11-04,158.25744691899808
2011-11-07,158.34949896460517
2011-11-08,156.8287262683536
2011-11-09,158.00418949770417
2011-11-10,160.45794860314942
2011-11-11,158.3436008636106
2011-11-14,156.46292841868058
2011-11-15,156.1693060346126
2011-11-16,156.98448439989085
2011-11-17,157.95068926607215
2011-11-18,160.1425133808484
2011-11-21,155.16180194523432
2011-11-22,157.22938280508987
2011-11-23,158.17701439087432
2011-11-24,154.30607261296205
2011-11-25,156.2925504034482
2011-11-28,156.63901637490153
2011-11-29,156.39653053137965
2011-11-30,158.3987866040639
2011-12-01,157.63561242925584
2011-12-02,156.60227772722973
2011-12-05,158.55534726931845
2011-12-06,161.28784626511566
2011-12-07,161.21283140353083
2011-12-08,154.18531457438178
2011-12-09,159.30861555835736
2011-12-12,157.80729036965553
2011-12-13,158.49337920625447
2011-12-14,157.3247372638952
2011-12-15,158.32487330515204
2011-12-16,158.45408795249875
2011-12-19,157.1137580893738
2011-12-20,156.46498188085317
2011-12-21,157.31530668477942
2011-12-22,158.6812693748176
2011-12-23,159.4708642041655
2011-12-26,159.8351839938639
2011-12-27,156.9104878977361
2011-12-28,158.4115033935262
2011-12-29,159.6467482002359
2011-12-30,160.00211878685283
2012-01-02,157.5384852564198
2012-01-03,157.16896267390132
2012-01-04,158.1383213449004
2012-01-05,155.48933240789304
2012-01-06,157.43157576757793
2012-01-09,159.37018830099953
2012-01-10,159.05102645116258
2012-01-11,157.33050816228942
2012-01-12,158.298903344538
2012-01-13,156.28121432350642
2012-01-16,159.23031357723383
2012-01-17,157.5123105319092
2012-01-18,157.19783946659237
2012-01-19,157.06393565040764
2012-01-20,157.57139043335897
2012-01-23,156.71445656916725
2012-01-24,159.0390414094778
2012-01-25,156.81324705215357
2012-01-26,160.9540096355663
2012-01-27,160.60844037700952
2012-01-30,155.95877158289858
2012-01-31,157.84840525389126
2012-02-01,156.46800221546854
2012-02-02,157.06160893155226
2012-02-03,161.70347970261184
2012-02-06,157.08757385063024
2012-02-07,158.32295001343851
2012-02-08,158.75922296184226
2012-02-09,155.62400027221202
2012-02-10,155.8922080768261
2012-02-13,155.0909193453674
2012-02-14,155.4747892545086
2012-02-15,151.52756772740975
2012-02-16,158.55805428979266
2012-02-17,161.65573759950735
2012-02-20,157.84106535709483
2012-02-21,154.68659707741975
2012-02-22,156.23582861958226
2012-02-23,156.65833960684967
2012-02-24,155.42284246094206
