,volatility
2008-05-13,0.6715994849461484
2008-05-14,0.6750544941004164
2008-05-15,0.6772603407309727
2008-05-16,0.6766686557573723
2008-05-19,0.6840006707308183
2008-05-20,0.6874921760063448
2008-05-21,0.6924372595720217
2008-05-22,0.6992856914863635
2008-05-23,0.7047211254292799
2008-05-26,0.7101647768841696
2008-05-27,0.712628687250704
2008-05-28,0.7149434629829164
2008-05-29,0.7232577357437295
2008-05-30,0.727756220625431
2008-06-02,0.7361275142799591
2008-06-03,0.7421714087027123
2008-06-04,0.7479209185522339
2008-06-05,0.755104790377711
2008-06-06,0.7628390676100317
2008-06-09,0.7699386205297398
2008-06-10,0.7792867418796827
2008-06-11,0.7870694816679237
2008-06-12,0.7909645564441574
2008-06-13,0.7948399759937145
2008-06-16,0.8013098129161874
2008-06-17,0.8056874037277268
2008-06-18,0.8162847604265402
2008-06-19,0.8217970910525506
2008-06-20,0.8281441583247297
2008-06-23,0.8316066126846846
2008-06-24,0.8357364748560175
2008-06-25,0.8404172978711215
2008-06-26,0.8445397533084069
2008-06-27,0.848524282065317
2008-06-30,0.857939235750845
2008-07-01,0.8646377131548386
2008-07-02,0.8692539500854563
2008-07-03,0.8764422557797698
2008-07-04,0.8828189443222373
2008-07-07,0.8879479102733657
2008-07-08,0.8943317741793686
2008-07-09,0.8984918376375016
2008-07-10,0.9027691061275807
2008-07-11,0.9100290354560289
2008-07-14,0.9162018185452394
2008-07-15,0.9206508073253535
2008-07-16,0.9231862116637691
2008-07-17,0.9244771788177012
2008-07-18,0.9297026032024559
2008-07-21,0.9349552659264283
2008-07-22,0.940585950535772
2008-07-23,0.9462954919504777
2008-07-24,0.9476885715699969
2008-07-25,0.9552619759902996
2008-07-28,0.9604148934635974
2008-07-29,0.9644223656568442
2008-07-30,0.9722629845448681
2008-07-31,0.9797535931001229
2008-08-01,0.984474297967508
2008-08-04,0.9891347455995948
2008-08-05,0.9955527824503589
2008-08-06,1.0020700084905974
2008-08-07,1.0071465622911209
2008-08-08,1.0119810169559937
2008-08-11,1.019323525651611
2008-08-12,1.0256040196829788
2008-08-13,1.0326807956882986
2008-08-14,1.0378664375712983
2008-08-15,1.040565484086733
2008-08-18,1.0470981506390733
2008-08-19,1.0540557189736306
2008-08-20,1.0598522386718903
2008-08-21,1.070024030844833
2008-08-22,1.0753686101412294
2008-08-25,1.083630316403153
2008-08-26,1.091094807152772
2008-08-27,1.0982186653046437
2008-08-28,1.1026775908421032
2008-08-29,1.1067950382988978
2008-09-01,1.1127665151401018
2008-09-02,1.1214158584324545
2008-09-03,1.1263810794633873
2008-09-04,1.134724107609525
2008-09-05,1.1396912999340876
2008-09-08,1.1447973456696785
2008-09-09,1.1508729413089251
2008-09-10,1.155652374113829
2008-09-11,1.15847540298762
2008-09-12,1.1652243622314757
2008-09-15,1.1673946161842448
2008-09-16,1.1689633025752622
2008-09-17,1.1759242431021273
2008-09-18,1.1805577595011145
2008-09-19,1.189773726280442
2008-09-22,1.1894500834671862
2008-09-23,1.1939618811062498
2008-09-24,1.1993616232233122
2008-09-25,1.2095699212666724
2008-09-26,1.2163233390700554
2008-09-29,1.2236946118084093
2008-09-30,1.2291842054402824
2008-10-01,1.2326136831346495
2008-10-02,1.233947094429392
2008-10-03,1.2368715725882955
2008-10-06,1.2411277715733866
2008-10-07,1.2493564070717358
2008-10-08,1.250806650194972
2008-10-09,1.2547824465958834
2008-10-10,1.2606579176439354
2008-10-13,1.2649003242013637
2008-10-14,1.267363563418543
2008-10-15,1.2694973578856221
2008-10-16,1.2748985570257292
2008-10-17,1.2808988752482757
2008-10-20,1.2875134646835453
2008-10-21,1.2923286541484846
2008-10-22,1.2979696723181724
2008-10-23,1.3016062806337627
2008-10-24,1.3031381691726123
2008-10-27,1.3074000194450166
2008-10-28,1.3102702997160822
2008-10-29,1.3155753247364426
2008-10-30,1.3204760855606286
2008-10-31,1.324084385616333
2008-11-03,1.3288543379060473
2008-11-04,1.3354317123781385
2008-11-05,1.3404749361578345
2008-11-06,1.3454327384020592
2008-11-07,1.3522134946340205
2008-11-10,1.358309034065596
2008-11-11,1.3617626669893146
2008-11-12,1.3677350271910294
2008-11-13,1.3777295456246264
2008-11-14,1.383313923541289
2008-11-17,1.3891840646824425
2008-11-18,1.3928171224944428
2008-11-19,1.395503810673618
2008-11-20,1.3993480373433742
2008-11-21,1.404045635935897
2008-11-24,1.4081515007541223
2008-11-25,1.4099975584305884
2008-11-26,1.4178269529853826
2008-11-27,1.424962456740367
2008-11-28,1.4289714520382162
2008-12-01,1.435032336785602
2008-12-02,1.4411858541619071
2008-12-03,1.4456039022168998
2008-12-04,1.4489677355972974
2008-12-05,1.451592768070653
2008-12-08,1.460011481487052
2008-12-09,1.463435994078614
2008-12-10,1.4705457810288776
2008-12-11,1.4803261570224808
2008-12-12,1.4861035730948553
2008-12-15,1.4910615384402173
2008-12-16,1.497325285957214
2008-12-17,1.5017100093529927
2008-12-18,1.5017063656532283
2008-12-19,1.5050076237677932
2008-12-22,1.5086318903839027
2008-12-23,1.5161127480782557
2008-12-24,1.5221148975698024
2008-12-25,1.5288541608825867
2008-12-26,1.5340986709665418
2008-12-29,1.5380841878654519
2008-12-30,1.5437263107015975
2008-12-31,1.5490435852292455
2009-01-01,1.5481451172474545
2009-01-02,1.5481732984048235
2009-01-05,1.5481641794081793
2009-01-06,1.5492500749740108
2009-01-07,1.5497247732068908
2009-01-08,1.5496997462481457
2009-01-09,1.550517512547346
2009-01-12,1.5519077200963634
2009-01-13,1.5524655304027153
2009-01-14,1.5524758830225587
2009-01-15,1.5511640467902086
2009-01-16,1.5500989331271333
2009-01-19,1.5497937084227786
2009-01-20,1.5491841962206194
2009-01-21,1.548997224917634
2009-01-22,1.549053874842531
2009-01-23,1.5495835675968879
2009-01-26,1.5495130688188288
2009-01-27,1.549999570462655
2009-01-28,1.5500640448774652
2009-01-29,1.5480885783111114
2009-01-30,1.5471492429172926
2009-02-02,1.547005155361571
2009-02-03,1.5457954606187299
2009-02-04,1.5463953893487261
2009-02-05,1.5479261401810698
2009-02-06,1.549144902032767
2009-02-09,1.5489314591618368
2009-02-10,1.5504221852986868
2009-02-11,1.550570852755889
2009-02-12,1.550233766784771
2009-02-13,1.54962036412123
2009-02-16,1.5493178944347419
2009-02-17,1.5489297176162007
2009-02-18,1.5491001338385761
2009-02-19,1.549260707819626
2009-02-20,1.5492637538397795
2009-02-23,1.549700692009526
2009-02-24,1.5508913382843124
2009-02-25,1.5518408924197538
2009-02-26,1.550355994451304
2009-02-27,1.547802073316402
2009-03-02,1.5487363932276412
2009-03-03,1.5473695145292259
2009-03-04,1.5471447491273331
2009-03-05,1.5459746361012738
2009-03-06,1.5441726556636939
2009-03-09,1.5447141183918986
2009-03-10,1.5454732735522012
2009-03-11,1.5448967631514745
2009-03-12,1.5423057208593296
2009-03-13,1.5417594764110771
2009-03-16,1.5421512804164796
2009-03-17,1.5406723688477055
2009-03-18,1.5408557287674847
2009-03-19,1.5408404189183116
2009-03-20,1.5414197104179126
2009-03-23,1.5415392907863268
2009-03-24,1.5405662218454452
2009-03-25,1.5417627933471096
2009-03-26,1.5416042637740828
2009-03-27,1.541576959234573
2009-03-30,1.5406436912754997
2009-03-31,1.5402004090243082
2009-04-01,1.5393156063102813
2009-04-02,1.539142660250358
2009-04-03,1.5408543687305003
2009-04-06,1.539482467587569
2009-04-07,1.5378689061896922
2009-04-08,1.5393400765171859
2009-04-09,1.539130752840034
2009-04-10,1.538461680101374
2009-04-13,1.53950158478877
2009-04-14,1.5388959692490332
2009-04-15,1.5407219789625801
2009-04-16,1.5413999048339193
2009-04-17,1.5409119934257736
2009-04-20,1.543069301639039
2009-04-21,1.5424635867160357
2009-04-22,1.5432056820880449
2009-04-23,1.5435049746684513
2009-04-24,1.54480671595785
2009-04-27,1.546368227154577
2009-04-28,1.5464002313036427
2009-04-29,1.5456468134332966
2009-04-30,1.5461067855762356
2009-05-01,1.5454290702064835
2009-05-04,1.54744245745401
2009-05-05,1.5475789927850927
2009-05-06,1.5472136712337805
2009-05-07,1.5473983515396454
2009-05-08,1.5460512252501157
2009-05-11,1.545079611211605
2009-05-12,1.5462800251195494
2009-05-13,1.5456231308405781
2009-05-14,1.5445762198578963
2009-05-15,1.5451128726104235
2009-05-18,1.5462985767650865
2009-05-19,1.5470175300757516
2009-05-20,1.5480135777615573
2009-05-21,1.547256782672988
2009-05-22,1.545834972006246
2009-05-25,1.5473363056582017
2009-05-26,1.5470136258193596
2009-05-27,1.5467627928029046
2009-05-28,1.5480909869447537
2009-05-29,1.5486472169541543
2009-06-01,1.5491031047262358
2009-06-02,1.551268107071137
2009-06-03,1.5506245888407568
2009-06-04,1.551552428968838
2009-06-05,1.5516094420937352
2009-06-08,1.5518780343725984
2009-06-09,1.553406502799011
2009-06-10,1.5539143385553005
2009-06-11,1.5544526346343501
2009-06-12,1.55552514197166
2009-06-15,1.5551601892421172
2009-06-16,1.554320979574778
2009-06-17,1.5532761703807572
2009-06-18,1.5513098137913812
2009-06-19,1.5533660209213216
2009-06-22,1.5522628125556
2009-06-23,1.5520415589320142
2009-06-24,1.5517647456321253
2009-06-25,1.5520721523299343
2009-06-26,1.5528878895424736
2009-06-29,1.5537483630308333
2009-06-30,1.5531652855922644
2009-07-01,1.552998163878478
2009-07-02,1.5532807438289662
2009-07-03,1.5530320527027826
2009-07-06,1.5546393982788025
2009-07-07,1.5551303732304407
2009-07-08,1.5558652510164905
2009-07-09,1.5565281322851579
2009-07-10,1.5577016061426432
2009-07-13,1.557882627701347
2009-07-14,1.556585795753391
2009-07-15,1.5569854837051438
2009-07-16,1.556334126811352
2009-07-17,1.5558055101296022
2009-07-20,1.5563918741483573
2009-07-21,1.557630157219791
2009-07-22,1.557651428796527
2009-07-23,1.557960261809126
2009-07-24,1.5596624767537612
2009-07-27,1.5599032299332498
2009-07-28,1.5625049130474302
2009-07-29,1.5630704226930618
2009-07-30,1.561309659933906
2009-07-31,1.5620630015550105
2009-08-03,1.5624441599398933
2009-08-04,1.563733912693976
2009-08-05,1.564407094045246
2009-08-06,1.564268638061262
2009-08-07,1.5630443398249727
2009-08-10,1.5628353165676867
2009-08-11,1.5619847961134774
2009-08-12,1.5614042726636728
2009-08-13,1.5619928510680934
2009-08-14,1.5636627555724447
2009-08-17,1.5640574271022678
2009-08-18,1.5628615440402327
2009-08-19,1.5633061467084528
2009-08-20,1.5645027781950984
2009-08-21,1.563892995290779
2009-08-24,1.5637589781241061
2009-08-25,1.5637736663188353
2009-08-26,1.562988768005753
2009-08-27,1.563637048439597
2009-08-28,1.5635161002909892
2009-08-31,1.5639356327348963
2009-09-01,1.5630481405570942
2009-09-02,1.5626106822567707
2009-09-03,1.5633330636145986
2009-09-04,1.5629602304625068
2009-09-07,1.5646871943137401
2009-09-08,1.5642875581281255
2009-09-09,1.5645122428538774
2009-09-10,1.5654448336857505
2009-09-11,1.5640264679528175
2009-09-14,1.5622656591408368
2009-09-15,1.5607400028262668
2009-09-16,1.562002586929694
2009-09-17,1.5614507287838015
2009-09-18,1.5640089280694698
2009-09-21,1.5634446804708124
2009-09-22,1.5636292317740095
2009-09-23,1.5651713417265773
2009-09-24,1.5671774346147365
2009-09-25,1.569238938191373
2009-09-28,1.570447304421966
2009-09-29,1.5714713669477776
2009-09-30,1.5720638938969786
2009-10-01,1.5728422549731453
2009-10-02,1.5722910692568168
2009-10-05,1.5714728703733944
2009-10-06,1.5714694959159834
2009-10-07,1.5712993112934586
2009-10-08,1.5708460832441313
2009-10-09,1.5715424706915881
2009-10-12,1.5724977759001586
2009-10-13,1.5725861827864505
2009-10-14,1.5740637128675057
2009-10-15,1.572922023753372
2009-10-16,1.5727283642940924
2009-10-19,1.5720115419734895
2009-10-20,1.5701450053564163
2009-10-21,1.5700623246705736
2009-10-22,1.5699405771621904
2009-10-23,1.5714540269054325
2009-10-26,1.5720848385899873
2009-10-27,1.571060651765658
2009-10-28,1.5729147443319922
2009-10-29,1.5741357780275176
2009-10-30,1.574717875730986
2009-11-02,1.5744913916321364
2009-11-03,1.573531952395413
2009-11-04,1.573159745619342
2009-11-05,1.5742484942390462
2009-11-06,1.576133080544981
2009-11-09,1.5776763240732532
2009-11-10,1.577187474651467
2009-11-11,1.5760678572181779
2009-11-12,1.576208743465089
2009-11-13,1.5744403040995263
2009-11-16,1.5747634718137111
2009-11-17,1.5746158692274124
2009-11-18,1.574149832725544
2009-11-19,1.5725551296582774
2009-11-20,1.5730687297648471
2009-11-23,1.5725360289251853
2009-11-24,1.571366112089475
2009-11-25,1.5684938498761933
2009-11-26,1.5684663349711427
2009-11-27,1.5702385865678126
2009-11-30,1.5718998457823605
2009-12-01,1.5714427495257743
2009-12-02,1.5708405374654126
2009-12-03,1.5713093117214876
2009-12-04,1.5703109262822992
2009-12-07,1.5706127181821186
2009-12-08,1.5713787984605032
2009-12-09,1.5726057316843876
2009-12-10,1.5725055776079075
2009-12-11,1.5723019038577306
2009-12-14,1.571423921270974
2009-12-15,1.570597040916934
2009-12-16,1.5703705620250326
2009-12-17,1.5707379275318487
2009-12-18,1.5716515121580819
2009-12-21,1.5708483332074015
2009-12-22,1.572341021776361
2009-12-23,1.5720698981753183
2009-12-24,1.5720485308809697
2009-12-25,1.571301319201822
2009-12-28,1.568877078941549
2009-12-29,1.56976112433791
2009-12-30,1.5704979682350024
2009-12-31,1.5702166406778841
2010-01-01,1.570283631395109
2010-01-04,1.570799570612813
2010-01-05,1.5692370247559264
2010-01-06,1.5687079720785801
2010-01-07,1.5695022367582019
2010-01-08,1.5682479473350326
2010-01-11,1.5685415052671992
2010-01-12,1.5671849234625757
2010-01-13,1.5676513534450092
2010-01-14,1.5676157119627117
2010-01-15,1.5660005801468062
2010-01-18,1.5671653195012634
2010-01-19,1.5664307279244654
2010-01-20,1.565620475487451
2010-01-21,1.5658210446846819
2010-01-22,1.5669696820341106
2010-01-25,1.5659538602151322
2010-01-26,1.5660155400649802
2010-01-27,1.5664443565653108
2010-01-28,1.567137462172574
2010-01-29,1.5673139037278512
2010-02-01,1.566946875888768
2010-02-02,1.5661192856681192
2010-02-03,1.5662054295511656
2010-02-04,1.56513329053918
2010-02-05,1.5622119400556853
2010-02-08,1.5626484998598429
2010-02-09,1.563552434700929
2010-02-10,1.5611895022653872
2010-02-11,1.5601797715606773
2010-02-12,1.5607989258216826
2010-02-15,1.5628564212913942
2010-02-16,1.5628772149990697
2010-02-17,1.5621492120578406
2010-02-18,1.5619663156167358
2010-02-19,1.563341192035884
2010-02-22,1.5626952278567594
2010-02-23,1.561896035850109
2010-02-24,1.561413292327927
2010-02-25,1.560459963719668
2010-02-26,1.560582634035663
2010-03-01,1.5622073124941325
2010-03-02,1.5625303917672484
2010-03-03,1.562278038265122
2010-03-04,1.5619862269962064
2010-03-05,1.5604230361875098
2010-03-08,1.5613061459646569
2010-03-09,1.5612283087676442
2010-03-10,1.5610478288540535
2010-03-11,1.5642409364218983
2010-03-12,1.564539689330264
2010-03-15,1.563787898280169
2010-03-16,1.5633615406839634
2010-03-17,1.5645099863931602
2010-03-18,1.564623256803698
2010-03-19,1.5631849788253807
2010-03-22,1.5641042077599558
2010-03-23,1.563436063674417
2010-03-24,1.5653093614506344
2010-03-25,1.566389409516349
2010-03-26,1.5659420876206904
2010-03-29,1.5672231039824256
2010-03-30,1.567290959492953
2010-03-31,1.5681437331680752
2010-04-01,1.5686284659853698
2010-04-02,1.567782109330379
2010-04-05,1.5671385594980616
2010-04-06,1.5681685203156428
2010-04-07,1.5678337449835362
2010-04-08,1.5674300965202943
2010-04-09,1.566474973940945
2010-04-12,1.5668985730065383
2010-04-13,1.5689610979257815
2010-04-14,1.5678935650115273
2010-04-15,1.5679177844682002
2010-04-16,1.5693300050236156
2010-04-19,1.56925036363237
2010-04-20,1.5697027354286197
2010-04-21,1.5686403419004729
2010-04-22,1.5690686489976806
2010-04-23,1.568881504732676
2010-04-26,1.569867234728356
2010-04-27,1.5710546207799208
2010-04-28,1.5736441844219393
2010-04-29,1.5742238175951528
2010-04-30,1.574549613911735
2010-05-03,1.5747439982133122
2010-05-04,1.5743908319205016
2010-05-05,1.5747293157639632
2010-05-06,1.5744339143538242
2010-05-07,1.5746023753300937
2010-05-10,1.5759199728657016
2010-05-11,1.574913430300422
2010-05-12,1.576053308861551
2010-05-13,1.5773704239288908
2010-05-14,1.5772523554018998
2010-05-17,1.5751305005028913
2010-05-18,1.5745226785157969
2010-05-19,1.575819673062358
2010-05-20,1.575796805000059
2010-05-21,1.574797502767764
2010-05-24,1.574292727846536
2010-05-25,1.5751333478730405
2010-05-26,1.575680081441242
2010-05-27,1.5754411493420724
2010-05-28,1.5750743249302577
2010-05-31,1.5746825667812139
2010-06-01,1.5737601565967154
2010-06-02,1.5753755322861849
2010-06-03,1.5750532118169736
2010-06-04,1.5762703703377992
2010-06-07,1.5777916863897217
2010-06-08,1.5787899972878696
2010-06-09,1.5783583769751515
2010-06-10,1.578762107065488
2010-06-11,1.5787379114590971
2010-06-14,1.577834209598367
2010-06-15,1.5781585688800888
2010-06-16,1.576979529088929
2010-06-17,1.5781672084773906
2010-06-18,1.5777025911800922
2010-06-21,1.577903750835965
2010-06-22,1.5781870387075112
2010-06-23,1.5779281337338071
2010-06-24,1.5785148275352825
2010-06-25,1.57803992387866
2010-06-28,1.5789112211761172
2010-06-29,1.5775652414958703
2010-06-30,1.5776916210754166
2010-07-01,1.579630550074475
2010-07-02,1.5786302187498693
2010-07-05,1.5779524737793444
2010-07-06,1.5784663816290034
2010-07-07,1.578645963410943
2010-07-08,1.5789965935102166
2010-07-09,1.5794857806403642
2010-07-12,1.580120502108926
2010-07-13,1.5812302019508822
2010-07-14,1.5816400206078107
2010-07-15,1.5813987629531923
2010-07-16,1.582071336654395
2010-07-19,1.5839712185892902
2010-07-20,1.5838385848429077
2010-07-21,1.5828640555382372
2010-07-22,1.5839711362075242
2010-07-23,1.5838507550435705
2010-07-26,1.5816780854975565
2010-07-27,1.5825255071747069
2010-07-28,1.581990178988753
2010-07-29,1.5818996457064487
2010-07-30,1.5822316260370177
2010-08-02,1.5824221257167967
2010-08-03,1.5831315775339359
2010-08-04,1.582696091163366
2010-08-05,1.583209196961542
2010-08-06,1.5829496502839582
2010-08-09,1.5836884607648456
2010-08-10,1.5843038282488586
2010-08-11,1.583368389546814
2010-08-12,1.584454371662989
2010-08-13,1.583918408217875
2010-08-16,1.5847264660161562
2010-08-17,1.5850937533295575
2010-08-18,1.5869319370063526
2010-08-19,1.5867084710239807
2010-08-20,1.5863591542278626
2010-08-23,1.5863397346219748
2010-08-24,1.5860365548391404
2010-08-25,1.5868364967410824
2010-08-26,1.5852201861326458
2010-08-27,1.5841665037134995
2010-08-30,1.5830987007919204
2010-08-31,1.584049008383894
2010-09-01,1.585759621756476
2010-09-02,1.5856551725379386
2010-09-03,1.5854863508147485
2010-09-06,1.5855564029778617
2010-09-07,1.5867182812804699
2010-09-08,1.5857909281462792
2010-09-09,1.586029297129014
2010-09-10,1.5870044947587965
2010-09-13,1.5875055889287364
2010-09-14,1.587695170545335
2010-09-15,1.5886962166379022
2010-09-16,1.585992984344903
2010-09-17,1.5866708596644339
2010-09-20,1.5860167839813064
2010-09-21,1.58418615108445
2010-09-22,1.584697353683975
2010-09-23,1.586071012229138
2010-09-24,1.5859335637145102
2010-09-27,1.5868864382617132
2010-09-28,1.5884987165197018
2010-09-29,1.5898136309732858
2010-09-30,1.5914535955026572
2010-10-01,1.5921957229937291
2010-10-04,1.5922711566326306
2010-10-05,1.5906691908207335
2010-10-06,1.5904231283326036
2010-10-07,1.5895798817372875
2010-10-08,1.5917508244547853
2010-10-11,1.591574938642353
2010-10-12,1.5916981434491375
2010-10-13,1.592249628825178
2010-10-14,1.5922932312715503
2010-10-15,1.593988282311981
2010-10-18,1.5933656329502466
2010-10-19,1.5935602404054838
2010-10-20,1.5928177698197858
2010-10-21,1.5914977473085652
2010-10-22,1.5908859782176599
2010-10-25,1.5908489414206115
2010-10-26,1.5904196391960943
2010-10-27,1.5897272182162205
2010-10-28,1.5883209007525487
2010-10-29,1.58823779517992
2010-11-01,1.586733074805889
2010-11-02,1.5874931307695785
2010-11-03,1.587575570522513
2010-11-04,1.586118019023048
2010-11-05,1.5858088099459982
2010-11-08,1.5850566535404076
2010-11-09,1.5853758280508268
2010-11-10,1.5867162784968498
2010-11-11,1.584841106027204
2010-11-12,1.5849561321063514
2010-11-15,1.5847959993107847
2010-11-16,1.5854673393872352
2010-11-17,1.5856805360154729
2010-11-18,1.584928566683734
2010-11-19,1.5846095127480675
2010-11-22,1.583813486891264
2010-11-23,1.5848894940298628
2010-11-24,1.5849108056785348
2010-11-25,1.586811996364288
2010-11-26,1.5867513355504732
2010-11-29,1.5860429287835627
2010-11-30,1.58452921439095
2010-12-01,1.582726074714694
2010-12-02,1.5811419387716885
2010-12-03,1.5814090654227
2010-12-06,1.5819177904459298
2010-12-07,1.5803365997438976
2010-12-08,1.5812316380579738
2010-12-09,1.5807485770062903
2010-12-10,1.580895370018276
2010-12-13,1.5825075906465313
2010-12-14,1.5834044299623968
2010-12-15,1.583135899314491
2010-12-16,1.5822447070890757
2010-12-17,1.5800928916877464
2010-12-20,1.579373738368504
2010-12-21,1.5791626081296763
2010-12-22,1.5781754286025251
2010-12-23,1.5780441716354328
2010-12-24,1.5781210235183916
2010-12-27,1.5778961675365835
2010-12-28,1.57724616495576
2010-12-29,1.577414819627727
2010-12-30,1.5778567602772964
2010-12-31,1.5767663611998535
2011-01-03,1.5781772935795997
2011-01-04,1.5780787054473153
2011-01-05,1.57809755507026
2011-01-06,1.5788057694935167
2011-01-07,1.5790389856247802
2011-01-10,1.5799921222586935
2011-01-11,1.5802792464238953
2011-01-12,1.579666809049255
2011-01-13,1.580028312574461
2011-01-14,1.5788845863671404
2011-01-17,1.578993146072917
2011-01-18,1.5789599160822725
2011-01-19,1.578751799225
2011-01-20,1.5786232617135612
2011-01-21,1.5767414126680634
2011-01-24,1.5761926877603225
2011-01-25,1.5762855326614635
2011-01-26,1.5764453890534609
2011-01-27,1.575417713912535
2011-01-28,1.5766834217533996
2011-01-31,1.575817246905185
2011-02-01,1.5767867041057118
2011-02-02,1.5772138984675834
2011-02-03,1.5765676711577397
2011-02-04,1.5783429820503492
2011-02-07,1.5771493452185927
2011-02-08,1.5780684993922027
2011-02-09,1.5790690817102457
2011-02-10,1.578398461501169
2011-02-11,1.5797909268012333
2011-02-14,1.5795408802866344
2011-02-15,1.5798295739159143
2011-02-16,1.5800898957546854
2011-02-17,1.579955587013215
2011-02-18,1.5807663952863746
2011-02-21,1.581559884006927
2011-02-22,1.5798113520336887
2011-02-23,1.5811156922765668
2011-02-24,1.579453200288531
2011-02-25,1.5804857464928728
2011-02-28,1.5816124516297003
2011-03-01,1.580521485199485
2011-03-02,1.5801106709115305
2011-03-03,1.5790049662430445
2011-03-04,1.578790045212756
2011-03-07,1.5784820109285702
2011-03-08,1.5792616714608396
2011-03-09,1.5805719802069593
2011-03-10,1.5819676640177494
2011-03-11,1.581405495991171
2011-03-14,1.5811962741174264
2011-03-15,1.5795128359252053
2011-03-16,1.5787069658587092
2011-03-17,1.5796718174918067
2011-03-18,1.581287400315355
2011-03-21,1.580053051443475
2011-03-22,1.5794605871843221
2011-03-23,1.5794341814273631
2011-03-24,1.5797143425861828
2011-03-25,1.5789047390662612
2011-03-28,1.5793288001107253
2011-03-29,1.5788549607636544
2011-03-30,1.5788405084927761
2011-03-31,1.5793867927407799
2011-04-01,1.5793932150105907
2011-04-04,1.5789568291200642
2011-04-05,1.5788472193161383
2011-04-06,1.5787588563569328
2011-04-07,1.5783888453270507
2011-04-08,1.5781300492643835
2011-04-11,1.5797286964348882
2011-04-12,1.5802896158828295
2011-04-13,1.5799941355648004
2011-04-14,1.5806910899693112
2011-04-15,1.5803572704795552
2011-04-18,1.5815303951171418
2011-04-19,1.58190003730934
2011-04-20,1.5817927351653356
2011-04-21,1.582240452091146
2011-04-22,1.5806695759390774
2011-04-25,1.5795428084701677
2011-04-26,1.5783488834637687
2011-04-27,1.5784918265585324
2011-04-28,1.5802243415580175
2011-04-29,1.5824556417042102
2011-05-02,1.583093692805651
2011-05-03,1.5835945372805953
2011-05-04,1.5817934795464426
2011-05-05,1.5812508057467085
2011-05-06,1.5804630219948004
2011-05-09,1.5798421743965492
2011-05-10,1.5796740305779644
2011-05-11,1.5792019400002673
2011-05-12,1.5772226401898914
2011-05-13,1.5779705504460089
2011-05-16,1.576897807420269
2011-05-17,1.5771370542843803
2011-05-18,1.5792111369541304
2011-05-19,1.578291752362544
2011-05-20,1.5757614648397975
2011-05-23,1.5754754606179173
2011-05-24,1.576576420252916
2011-05-25,1.5785347677071366
2011-05-26,1.5773052181126843
2011-05-27,1.5778019173359208
2011-05-30,1.5773366068791408
2011-05-31,1.5772306585248366
2011-06-01,1.5798750018718537
2011-06-02,1.5783720315434586
2011-06-03,1.5786257712049532
2011-06-06,1.5790934643767187
2011-06-07,1.580179250701658
2011-06-08,1.580277233855129
2011-06-09,1.580585284394633
2011-06-10,1.5801936358272113
2011-06-13,1.5804627627684564
2011-06-14,1.580119570492959
2011-06-15,1.580741142382815
2011-06-16,1.5803715320467715
2011-06-17,1.5807486324406737
2011-06-20,1.5807193696269888
2011-06-21,1.581845419877761
2011-06-22,1.5817940261541725
2011-06-23,1.5800209936859657
2011-06-24,1.5812829151866796
2011-06-27,1.580377182885817
2011-06-28,1.5797234165471683
2011-06-29,1.5791277552531249
2011-06-30,1.5805021933462957
2011-07-01,1.578366519132317
2011-07-04,1.581504267665977
2011-07-05,1.582560324475043
2011-07-06,1.5827835633891723
2011-07-07,1.582728669388556
2011-07-08,1.5830142234634137
2011-07-11,1.5835353458917931
2011-07-12,1.584180561477743
2011-07-13,1.5847361659437467
2011-07-14,1.584825746625002
2011-07-15,1.5846284082046946
2011-07-18,1.5844771349210411
2011-07-19,1.5842822266406884
2011-07-20,1.5854159967375554
2011-07-21,1.5860095534598362
2011-07-22,1.583069164825172
2011-07-25,1.5837250656017017
2011-07-26,1.5839198017964204
2011-07-27,1.5839010930399746
2011-07-28,1.5835125745868857
2011-07-29,1.5846366873068716
2011-08-01,1.5855842137689944
2011-08-02,1.5848113361011709
2011-08-03,1.5852183883882953
2011-08-04,1.584246731653754
2011-08-05,1.5828671134889651
2011-08-08,1.5822403962643752
2011-08-09,1.583102789736758
2011-08-10,1.584055914782134
2011-08-11,1.5845690002022312
2011-08-12,1.5852940959890793
2011-08-15,1.5858102742761944
2011-08-16,1.5851687926809714
2011-08-17,1.5856007152256453
2011-08-18,1.586401124750873
2011-08-19,1.5871554160806864
2011-08-22,1.588344329452161
2011-08-23,1.5890526332993622
2011-08-24,1.5894040815069037
2011-08-25,1.59047423174522
2011-08-26,1.5904477104859711
2011-08-29,1.5895658358347433
2011-08-30,1.5894027688707995
2011-08-31,1.588657866225993
2011-09-01,1.5879826879510186
2011-09-02,1.5878381692803032
2011-09-05,1.5870457493593033
2011-09-06,1.5867377878296642
2011-09-07,1.5848441731627105
2011-09-08,1.5850574668700834
2011-09-09,1.5850586723454456
2011-09-12,1.5842415837143775
2011-09-13,1.58490082938281
2011-09-14,1.5858383995204366
2011-09-15,1.5842308396560676
2011-09-16,1.5834681148775014
2011-09-19,1.582698972527714
2011-09-20,1.5817590694266053
2011-09-21,1.582588544268537
2011-09-22,1.5823947181297642
2011-09-23,1.5821302032884537
2011-09-26,1.580126340924047
2011-09-27,1.5807617589542562
2011-09-28,1.5795225005594027
2011-09-29,1.579582433189669
2011-09-30,1.5798598101276273
2011-10-03,1.5812204687234659
2011-10-04,1.5799116483243467
2011-10-05,1.576892136168526
2011-10-06,1.5770759857132797
