,SPY,TLT,GLD,DBC,UUP,SHY
2006-07-03,124.83469153300466,96.97822456366512,92.27726966794185,148.20250233011643,110.29640578979016,102.73424812172946
2006-07-04,125.50048034933035,97.52204736188948,92.09967029051285,146.6869567760023,109.86200286968165,102.9359759825096
2006-07-05,123.90402252140693,97.56361811096934,91.85349377256537,146.2762516140947,109.39280679236636,103.06467460964677
2006-07-06,126.24466901466857,97.97005272054466,92.08775469121817,146.4061846926536,109.1180953433241,103.21106366695716
2006-07-07,127.79357193685463,99.03377150603767,91.70892019871448,147.6267289318288,108.88580122119423,103.24806448499511
2006-07-10,127.24628828527949,99.67277342847082,91.3005858953995,146.07722409714805,108.40343114511984,103.37422078173006
2006-07-11,125.1349983120473,99.74844879575417,92.38309954379399,143.83784325149313,108.09694771476859,103.27514984879056
2006-07-12,126.89143327704112,99.46298547809198,92.62143467818488,145.0566213621541,108.39330472713458,103.21134099196311
2006-07-13,126.79688384191667,97.97029026352003,92.23430971420974,142.48814011354887,109.12128532373897,103.29557658530601
2006-07-14,128.42751112992053,97.89093615822482,92.07703049253459,144.7529542467671,109.4624775630501,103.33130702793684
2006-07-17,126.4466339126426,97.71918318465472,93.32503075048646,144.53293600044458,110.04674875798199,103.32114187060036
2006-07-18,125.74129760191042,97.96792065112719,93.17757072515752,141.92333811553203,110.48742770861466,103.06804601889925
2006-07-19,125.79820048853409,97.89707321459171,92.69298748396983,141.15689422506108,110.86732979710962,103.02832361844607
2006-07-20,125.90766811115685,97.72860918682488,92.21408209207846,141.85018711459577,110.72870099451457,102.91257930540816
2006-07-21,125.3924213847524,96.71011022606272,91.83742012831436,140.9956540136858,110.80220976780555,102.96853102778918
2006-07-24,126.22634574525729,96.18545420144193,91.42910465632403,141.07891635784824,110.62700644253269,102.95399613773392
2006-07-25,124.93586003282013,96.48022342651416,90.52505621798352,142.38723664794045,110.54114580198453,102.89447499795592
2006-07-26,124.80801679650173,97.4981588800147,89.7414785100646,142.09190700338166,110.58234867112249,103.17193402677331
2006-07-27,125.00823902632476,97.46061447025716,89.17480217954706,140.55226163421116,110.90952122908423,103.2842641984209
2006-07-28,125.70325819693215,97.6720275743748,89.62471159891194,140.09791633983738,111.10859299919152,103.39854656803598
2006-07-31,126.65162214543442,98.25145675126106,89.37859131498148,142.54669955634017,111.04779801019764,103.63168478071239
2006-08-01,125.28532843474993,97.79414557054021,89.25736062423717,145.50936289722986,111.08357837262099,103.72003649186226
2006-08-02,123.42733740671818,98.02922007575336,90.19595609748146,142.07446481582548,111.28747641710457,103.64528606473861
2006-08-03,125.06447321561826,97.61416905526839,91.16259319825777,143.9971712337984,111.59612294888423,103.55847843065365
2006-08-04,125.53097365778775,98.14162654638696,90.9843625004188,144.48062676962363,110.93121539331554,103.66363356819883
2006-08-07,124.64474671652883,98.25046883028205,90.55349155587221,146.14265298418607,110.46522573885274,103.45554573353506
2006-08-08,126.64389664512115,98.44625191703426,89.95641727129397,145.2312588841133,110.96668425006982,103.45267181656706
2006-08-09,126.8412026058972,98.00467110259407,90.48349936816508,142.23181103974815,110.9507640832333,103.23346839350185
2006-08-10,128.39724090530376,98.44099528084585,90.36254431956688,143.2830528119763,110.77379395823483,103.24883516871475
2006-08-11,128.53536591054535,99.6999936754417,90.11060765170778,141.72383457119972,110.66816638459495,103.3422215765873
2006-08-14,131.2641318365793,99.11870213502765,89.55281590462405,139.43113560921188,110.56254850181936,103.37626971744045
2006-08-15,133.64205242511363,98.93663446610572,89.02980860432127,137.29062251948335,110.82065365033355,103.47846725990266
2006-08-16,133.3630800259162,99.09403364832131,89.2848398833469,138.33260640259965,110.34160968566431,103.68716864160048
2006-08-17,134.7189886293158,99.58262199746709,88.37668594443483,138.61279606841467,110.36358209976615,103.67747035946977
2006-08-18,135.6454915642552,99.26870782244079,89.10960694781303,139.9694239616638,110.48333311644886,103.97416809119669
2006-08-21,137.5697578576034,97.61510169956426,88.75647590164043,141.14714129500845,110.66966239568245,104.00148256856127
2006-08-22,136.30320922448718,98.43410592592159,88.6768892751943,140.48513728946466,110.77944090609304,104.10544914764913
2006-08-23,137.29644199240167,98.90406952515487,87.7597952046606,140.41551846695342,111.0193855466985,104.04705584443374
2006-08-24,138.81285279794844,97.89472831905684,87.77744305975035,139.6052455966699,110.7764322124554,104.22088809923392
2006-08-25,136.44740763507966,97.55802095488916,87.57346029170492,139.30208275527798,110.37093564470071,104.33472923513094
2006-08-28,134.89634425817235,98.4999836613974,87.56464692262698,137.74274453582066,111.47215768620727,104.49359026384384
2006-08-29,132.22623293431764,99.37923225673487,88.62828174493507,138.43814050840396,111.3490424415963,104.50451087668968
2006-08-30,131.92324458990188,99.96048930379426,88.78099422519229,140.28485526485733,111.27804467534399,104.3786151973974
2006-08-31,132.92641383093263,99.87489236082688,88.2448488926893,138.9654970360309,111.59132753168225,104.43190337326322
2006-09-01,134.99250605048164,99.94462182654752,87.77043961764049,141.16803456089838,112.3172766694267,104.2600435264008
2006-09-04,135.14661335131876,99.88611590131408,88.21577614058026,141.4099577097651,112.08411109249519,104.23021005122071
2006-09-05,137.42061012106964,100.58469759649518,89.16382082281274,141.86928719746652,111.6483634440767,104.2553409449318
2006-09-06,135.591319075294,100.07751946097756,89.39195643052878,139.05408619169688,111.10611180327446,104.50869939560373
2006-09-07,133.3545712919034,99.61475362248751,89.91280858758066,136.1184985220008,111.82757003979408,104.5472230301818
2006-09-08,133.33383933640684,100.24046303906108,90.3795756740174,136.4018373161857,111.3753138565657,104.56704052425411
2006-09-11,133.900462658505,100.23383047405613,91.43888488523075,137.74883640879173,111.37417518945996,104.56567777112188
2006-09-12,133.9102447819054,101.08649791033999,90.05081327809197,136.6913460458112,110.9507424078183,104.43065665848383
2006-09-13,131.22262909082073,100.7001704162323,90.559931178641,139.50724876122763,110.32084765494068,104.44484200349397
2006-09-14,131.15818831152538,100.68721414254887,91.30282625822564,140.79230553595633,110.20292242440021,104.4608110311109
2006-09-15,129.51017429831498,100.15153048959984,90.35731287847095,139.3147412610846,109.80128904903334,104.36489650335048
2006-09-18,130.43254147544548,100.17598808443464,89.74628266457582,139.41510964686657,109.508892420381,104.24632756907586
2006-09-19,130.96395753348648,99.31108919032243,89.16426526898292,143.67144096197683,110.40221263959518,104.20134761702329
2006-09-20,129.79072610568713,99.04075557633149,88.6725192196088,141.59463110331882,110.601069617322,104.21332447653108
2006-09-21,129.1771457182959,98.21057664658554,88.35795972153375,142.54496643626862,111.02502631117552,104.17086055414735
2006-09-22,127.86724148183895,98.64005871670129,88.55617622718563,142.04367336711837,111.40300215020633,104.06665065651308
2006-09-25,127.83824563388532,99.0848932397231,89.19834695126528,143.30386770414418,111.36920274026699,104.10196357344756
2006-09-26,129.11676913108803,98.08117123777225,90.00030355337957,145.55071877036306,111.18460847967373,104.16328381908401
2006-09-27,127.90143414325404,98.8890711271562,89.42590977035549,144.9283907331658,111.30650450083132,104.18112827930123
2006-09-28,128.59917373195532,100.40210960166647,88.85029143383377,146.93887892389213,111.39266714896998,104.12769886673597
2006-09-29,127.97024941994286,100.44991623127872,89.81746187728476,150.9609435560626,111.15062674685757,104.19486633225281
2006-10-02,127.0104138829369,100.08427406831963,90.31046641638495,151.13393769481937,111.2194938061124,104.18022409704915
2006-10-03,126.9253068722858,101.81511345336077,90.39746993839766,152.61754904148643,110.9167978845367,104.06162166302676
2006-10-04,125.66835772052387,101.03275228475654,90.76765257884703,151.59307962697653,110.85183833531093,104.1747194269137
2006-10-05,125.02451802866825,101.06515249943794,90.77324129213373,151.68119774121053,110.71434170460444,104.21676324354543
2006-10-06,123.58523542178075,101.19436937898953,91.18233838011697,151.41294417235628,110.16485168830256,104.20954228233586
2006-10-09,126.08778045928571,102.03480723562082,90.96480619859778,152.92140016384707,109.14456226041717,104.05115461677359
2006-10-10,126.18271432227897,102.27573357170085,91.18798327987922,155.20241624248138,108.74623077134342,103.97887871616656
2006-10-11,125.35299471454127,101.99059803993168,90.11969739105234,155.05258508720948,109.54478142644291,104.19418847390682
2006-10-12,125.67177078084674,101.43046874425477,89.65208737251707,157.98779641433376,109.42011080846477,104.04234845050881
2006-10-13,125.58090770373596,101.24290159374507,89.1945905724969,160.9716659258808,109.77124109614684,104.02140170747268
2006-10-16,125.35384995269352,100.65320872900291,88.95452407321551,162.6727650228539,108.85326617109432,104.02490356760346
2006-10-17,126.17656111365032,100.70223393760858,88.32411449260019,161.72514976812437,108.42597142755758,104.06344951964542
2006-10-18,127.18685213651196,100.38198977817731,87.9743081165449,160.5983202424265,107.85089708053388,103.91296083770615
2006-10-19,126.56452667166347,99.5060632731992,86.94098073834449,159.09599559811323,107.774436336159,103.93625826752641
2006-10-20,125.88818445221625,100.27831342162821,87.3496570088787,160.9747883755938,108.83449268526422,103.76634662221376
2006-10-23,125.59262962754028,99.99932333515031,87.31820734835672,158.70649298778724,109.04594076143313,103.78164589753105
2006-10-24,122.78371087974962,99.26118401285464,86.16097430975303,160.05677437573496,109.7990325967334,103.71914687654107
2006-10-25,120.98571112330609,99.18085916226732,85.61313363077917,158.04902662139236,109.69831109925627,103.63456012277199
2006-10-26,122.69985763018406,99.24140070826626,85.86974139263953,159.674574300305,110.30987480325014,103.7262983395886
2006-10-27,124.78482681589105,98.22654285947225,85.52317035163036,159.763479497392,111.2396047080106,103.70704787757398
2006-10-30,124.52425399638226,98.44188349043866,85.07317817461751,162.39767825088754,111.20207031546181,103.76137460359756
2006-10-31,125.29438867491014,97.84488448393823,85.04793718446565,164.69505065769624,110.97355622718999,103.81916781825373
2006-11-01,125.73525923475044,98.87432370524219,85.30762532321657,167.6144448893205,110.40116617815173,103.95629477172676
2006-11-02,129.71858683397954,99.20548937888076,84.35828492897737,170.6383143378359,110.27579508228477,103.83595629345766
2006-11-03,131.23152590067474,98.9875366019501,84.75578918301045,170.99251192847703,110.32295762800256,103.93662372772184
2006-11-06,131.11620100670237,98.56566173411652,84.24015490007373,168.69025942561396,111.23397404382524,103.94353175392229
2006-11-07,129.9212576041637,98.52330670000413,84.25334594063942,166.63136414612552,110.67034982376525,103.90943092115006
2006-11-08,127.90196768170551,98.905997700713,84.25474783314895,162.5672544754951,110.7078344160089,103.795271181833
2006-11-09,128.21374183691384,98.91064987632097,83.9254070318054,160.52309075297762,109.91830151277252,103.86344458693056
2006-11-10,127.29856359836609,98.8016162343906,83.26590110054588,160.7119582911469,109.74179902400975,103.77289184059542
2006-11-13,125.55107963485548,98.85599399061483,83.10074130401898,159.69213949491245,109.88956494407634,103.83183150371312
2006-11-14,124.7918258715801,98.51817327612439,84.21358623317215,159.4030987590163,110.12611830220675,104.03739651466594
2006-11-15,123.4988045087677,98.33517495616601,83.32618659666845,160.40450664770174,110.39693064936817,104.14460784754252
2006-11-16,125.65033024524266,97.1316273118243,84.48731196507033,159.87623877214224,110.58361675378077,104.29483370441585
2006-11-17,126.81372656996317,97.7203080360367,84.33724644029212,157.79363356617253,110.85174026965505,104.22508329670721
2006-11-20,126.8543481616957,97.91523792678139,84.38642697161096,157.7480687118991,110.88311092993254,104.30982489762346
2006-11-21,128.79719105151398,97.48138631939038,83.68107813920615,156.11101250507093,110.43036336967367,104.1957499498916
2006-11-22,128.94844688078902,98.61800585726127,83.19129616662791,155.65903386750364,109.62643039681129,104.17663356507339
2006-11-23,127.89375061393801,98.68924352629597,82.88212782722285,158.2429101436313,109.39790582199886,104.36340949099629
2006-11-24,129.90859485614664,98.09722685038142,82.21632571436041,157.78529156993045,109.34994954097263,104.30520741167312
2006-11-27,130.66282982393773,98.62250905341753,82.1036561494322,161.2307688135463,109.91078737447484,104.42641327730993
2006-11-28,129.36627544291161,98.87810327144561,81.86130568952166,164.08200235770488,109.87755464105575,104.53775425799732
2006-11-29,129.17193401629436,99.13229699442402,83.10731050308286,163.002355811232,109.8021741661974,104.65539832958474
2006-11-30,128.0970469880717,98.899161238233,82.36041136506539,160.89969659705122,109.98262937348858,104.52810997380664
2006-12-01,126.38845732749002,99.18668009383312,82.45283237060326,160.85454644235625,109.8748939246331,104.58825193883936
2006-12-04,127.6155124449384,99.05083292900046,82.64126823986685,163.15333294599924,110.24272861892467,104.57710357538129
2006-12-05,130.1276772031825,99.40166171686322,81.96125264486425,162.25321340828222,111.13013400708694,104.69623208001781
2006-12-06,128.3717594482377,98.29165833275965,82.43756564931861,164.08838970577006,112.11947402566904,104.5283293636864
2006-12-07,129.14813998194816,98.05572342907493,82.19994317225328,166.5434979294898,112.17421991077184,104.57200915756788
2006-12-08,128.36190943430438,99.0939959849379,80.60135763795732,165.0615139633165,112.33671747045403,104.60091426195326
2006-12-11,127.78925195666315,98.65870297909599,81.05227285454966,163.78516560781054,113.05972190830687,104.39817301190244
2006-12-12,127.08529798254662,98.3215686398827,80.35535720585636,165.2496808887837,113.00322334360206,104.31099307404699
2006-12-13,126.04242932882464,98.07727138813466,79.70852660050707,165.6090215198448,113.32197598662408,104.12546880858264
2006-12-14,126.15405353766201,97.38447607360747,80.1724372352941,164.30870071754788,112.81986949071734,104.05506680675617
2006-12-15,125.16017363291951,96.12189542743715,79.97407251428791,163.6730457683429,112.69094986369954,104.11743706532879
2006-12-18,125.54934572820657,96.00820068958517,80.58758986643375,163.59184568340183,113.22461321843143,104.14298703462266
2006-12-19,125.5364925067529,96.10571352986462,81.39598883150916,160.6047418337156,112.9111008400392,104.16583852108863
2006-12-20,125.2869883808942,96.09465908592637,81.00141039927426,162.1438726846264,112.86456794310492,104.06279158306522
2006-12-21,124.20474535809625,96.03036719838781,81.5415467823271,161.27157381485193,112.16732700986292,104.18466323707702
2006-12-22,123.53983601164735,96.0743827398069,81.07454016179574,156.02794770220095,113.08218109820605,104.18791179903192
2006-12-25,124.52637926581507,96.68514396239904,82.56071051589247,156.03786334061488,113.66629661429431,104.19663308943818
2006-12-26,125.20178891099434,96.59404403542402,82.12892360821587,154.70960389394412,113.76322687399669,104.29988050959626
2006-12-27,124.03343849602433,96.28115295916004,82.83071537534903,157.932180371388,114.00580666672326,104.20174445781802
2006-12-28,124.20637759742452,96.13811303374548,83.41676192207979,156.88144025647173,114.19790764404938,104.23077366417617
2006-12-29,125.19323063959595,96.49217486318769,83.65305717842247,154.88279074279393,114.84348739433403,104.28013471035662
2007-01-01,123.1698547907614,97.3326094901634,83.2304801533521,155.88426394951588,114.61687239723537,104.22846959973482
2007-01-02,123.89047856511861,96.98586191169277,83.15467675032632,154.7078447500984,114.96458133346783,104.30170261774958
2007-01-03,123.12150340569681,97.06286070490299,81.75882409040457,153.32118835790783,115.47265613523952,104.35669695505683
2007-01-04,123.87558151884237,97.27956647736794,81.93031789306305,154.31546912529572,116.04697457849021,104.35135645905822
2007-01-05,122.9828722251346,96.721285167751,82.1844430499915,152.45407455229306,115.0144277123699,104.34278425435028
2007-01-08,120.83141075022353,96.75248310314198,82.2969479216565,149.8636853097045,114.75053152423229,104.40264697929695
2007-01-09,118.92830708505551,95.92455082765706,80.38660620630131,153.0535855368657,114.2951112264804,104.49022228483787
2007-01-10,119.03311117245248,94.93074746933688,79.6006677212262,154.17557913113455,114.37495745373975,104.50201988826531
2007-01-11,119.390415384214,95.15890041118092,79.1494433465737,153.74133782867284,113.46767909990257,104.62437862802103
2007-01-12,118.36295084501064,94.95896792912313,79.3581399740926,153.78873951242076,112.55427380856813,104.6985339839774
2007-01-15,119.16888431261334,95.09330468753487,79.56591010615483,154.77929694633136,113.54689451588867,104.51667747834796
2007-01-16,117.25211930821939,95.10211360144535,79.48147262712992,156.6525445730768,113.83917157835752,104.37516406686996
2007-01-17,117.22154417873352,94.56550737222824,79.91039225448672,155.29220837511048,113.90567728251631,104.50385809439678
2007-01-18,115.85686679796609,94.55874373943654,79.28079922995346,156.03062713464456,114.08290309724565,104.48329656603326
2007-01-19,115.15017675050659,93.88049657292449,79.69268908171277,155.1390583943875,114.16111817707477,104.5056767586064
2007-01-22,115.25086046671116,94.68622161908768,80.01993474615387,154.84182170452712,114.62892482649336,104.63003830536293
2007-01-23,114.30919506004413,93.93778228051266,80.28607757809858,155.1950022334945,114.35074022807959,104.63459910075802
2007-01-24,113.91601414320624,93.84626464092017,80.19329455792122,155.23688836173915,114.44757445343232,104.64373071054298
2007-01-25,115.11416636760427,93.27987022285113,81.40086121360267,156.66802324824332,114.56318881808303,104.55809089187721
2007-01-26,114.4977839019949,93.61839185672954,81.74718855979638,157.64160027677798,114.09587529981893,104.60201393881157
2007-01-29,115.50483486166803,93.45109675877954,81.14070379484387,154.86845407968494,114.69162886237847,104.66861559294686
2007-01-30,114.2530037906946,93.17936297178248,81.32643971089213,152.41883041022862,114.49879874407421,104.61337751274347
2007-01-31,114.90588047254428,93.67632405134387,81.84203953985656,151.797226573051,114.9772195993562,104.52219217465594
2007-02-01,116.62096363563126,93.71160765720799,81.48232891473462,155.21932203904294,115.04158471373252,104.80229845002098
2007-02-02,113.81935698970551,94.02135424858953,82.22014553864778,153.69498102990426,115.80734697838173,104.7978016402342
2007-02-05,112.96111576770261,93.4880830076868,82.49656212220542,153.36509538344626,115.3374860760805,104.73141311329898
2007-02-06,113.66032241363273,92.72193536599406,80.9892795375579,152.4345267156182,114.84960122314543,104.81068146375532
2007-02-07,113.47515549625366,92.80015590644253,81.20803295921716,151.47743019429868,114.4457228788736,104.810598240415
2007-02-08,113.94266432844624,92.64131807827248,80.96896532421304,151.85490842882592,114.51821082031748,104.70209515405833
2007-02-09,113.30185331844183,93.00877557460741,81.34207217474594,154.4831212006332,115.23802021457088,104.7579218578296
2007-02-12,113.44537271504429,92.98278783699617,81.9834251361536,155.38508625390565,115.986302805227,104.67382234966837
2007-02-13,113.31421811683899,93.1158904308575,82.13616268917602,153.9478781784882,114.93103243079781,104.84420845100308
2007-02-14,114.69110507581608,92.23176148171126,83.26267825322945,159.17478033315436,115.05739135210663,104.9013121531116
2007-02-15,115.0292771748615,93.30140600828511,83.16867325266689,159.3807070989848,113.59951588136312,104.87751479855598
2007-02-16,115.4644518862134,93.22815101361617,83.61051553595367,158.33595498722443,113.97274853112549,104.89422804936468
2007-02-19,115.03586359008642,93.63790293558918,84.1759151257237,161.09821814021925,114.49510254021406,104.99427014783178
2007-02-20,114.52210656671384,93.18797571052859,84.13562405794023,160.25004588335182,114.48812117389184,105.01904765058289
2007-02-21,114.0734219108926,93.37902579557112,84.68684387183781,163.53717687428565,114.53804043786135,105.24740843970429
2007-02-22,114.57009445730921,92.6704534002389,84.31020213964807,161.8941347621158,114.58324097637048,105.37229195557501
2007-02-23,114.1344306105567,92.94074088268528,84.05088020151629,164.75392501401421,114.23569186483414,105.42895610623479
2007-02-26,114.51143856282175,92.76099609514712,83.19792624969288,165.2096988535854,114.44457100482623,105.33548357204677
2007-02-27,116.95961755330573,92.79580126374556,83.38377078828655,167.84789727185589,114.35012089990168,105.32527831116205
2007-02-28,118.03013499056148,93.20386939529264,83.62610306471373,171.78254169110278,114.78790768519383,105.38099694737191
2007-03-01,117.69302336854761,92.53565188819805,84.44410314562661,169.5229128840569,114.7472216958569,105.29958350558356
2007-03-02,119.16294915024193,92.17482501287869,85.00575280630584,172.198410049793,114.36413727274477,105.44114086067478
2007-03-05,118.72514589790862,92.44658251477121,84.83774669009914,169.37081992800645,113.67506661655275,105.34374166924397
2007-03-06,116.37641307550268,93.63650519630905,84.06708678749914,167.31433683263393,112.84191156001546,105.28189927650571
2007-03-07,115.25522474314872,93.57767370342295,84.38401057936954,165.76703286296197,113.44723781962831,105.2279772586044
2007-03-08,113.16433967896941,93.92894976726754,85.16273545949156,166.83028293118153,113.251012690369,105.31154296475775
2007-03-09,112.81236600909533,93.88745841701989,85.7045092334355,166.9548165644207,113.41583309106638,105.2320694535872
2007-03-12,112.87828841836993,95.00697288328196,86.477240257977,166.6786293543653,114.23913453674712,105.04807683592692
2007-03-13,114.83249688171307,94.03499099920897,86.3566785732111,167.029827900879,113.99364547614847,105.16769367838438
2007-03-14,115.2546227207666,94.10721185128708,86.06072854451101,168.27808548966067,113.71926180985695,105.12622516020637
2007-03-15,115.04838582281329,93.21246149143644,85.58054524130559,169.69231055326338,113.67052683416554,105.01920780578877
2007-03-16,116.05298359693997,91.83945426526641,85.5679511309304,171.9952501867717,113.6952791036685,104.94521020090232
2007-03-19,113.56047210132003,92.02191568414615,85.53982731193295,175.8545581037652,114.56840688702063,105.13078737613826
2007-03-20,113.87389301311437,92.11739068849704,85.70708591941667,175.87102792351246,115.29976245465458,105.0669877608086
2007-03-21,114.80101053327638,91.97848838342522,85.64416748495492,174.83590756490136,115.59802469737667,105.05927947775346
2007-03-22,113.16132143477331,91.93828743769346,85.5783305681356,176.189531040103,116.2817963171594,105.01758779524472
2007-03-23,114.50883302885882,93.68212099203342,85.07375202025842,173.84763222753725,116.2105518233661,104.89346084237437
2007-03-26,114.94306610803915,93.55582425863341,85.74274732910197,172.49785284990284,116.36133493226053,104.82082435621625
2007-03-27,114.51250709637146,93.86138395960634,85.82099278447303,174.64011321251795,116.23270409451546,104.68976414399691
2007-03-28,115.28552392126154,93.51509492151345,85.72702295309611,174.44121707759314,115.64588168522218,104.79512259766923
2007-03-29,117.9804339283806,93.69963199217617,85.24152197240859,171.99054605487785,116.21573831462848,104.81093518060672
2007-03-30,118.24248329089875,93.58450825366967,84.36337461263935,169.00222385151991,116.47481528076912,105.07672394193976
2007-04-02,118.58377406837413,93.37295560715025,85.27634245795053,169.16024718855752,116.49488490909879,105.0075105668093
2007-04-03,118.08752135891827,94.41643333803846,85.68126416606681,171.55419668123096,116.50538490347111,104.92260850754434
2007-04-04,117.13505815654628,95.10468666244704,84.60072512525913,173.95415398429498,115.81714773640508,105.08891237161251
2007-04-05,118.15897581914814,95.20178861896781,85.14434359614953,174.24674121429598,115.37673532754482,105.20541300093788
2007-04-06,117.19862349850072,93.91343540360977,85.80075667951064,178.56081807788286,115.54353047061083,105.25116257904918
2007-04-09,117.32945055865498,93.72897777884778,85.91194140683632,178.39878620168116,115.3107773877042,105.13926733202332
2007-04-10,116.81707153138001,95.2805376684056,87.04347632519232,178.16473589258175,115.22192407610568,105.32816140583647
2007-04-11,117.42490446652873,95.16779512530219,87.22068175171766,172.81978976626337,115.18521742403843,105.32583334638544
2007-04-12,117.8644976217299,95.81899121656188,86.2635280545342,171.95469114451316,114.88269266712368,105.28574605184453
2007-04-13,119.14140188544134,96.6709127077461,86.54186130788436,173.78261845696665,114.4502087914767,105.41142265641561
2007-04-16,118.5827317079692,96.81736235842857,86.73759582918481,177.13687432367726,113.72581731268345,105.41434310755395
2007-04-17,118.3104528005666,96.34884542118469,86.34587616586136,175.44224832722335,113.67055168294394,105.29680105961792
2007-04-18,117.20499413855485,94.97023603578856,86.76900884434511,176.4798926713366,113.96356604890927,105.3063100638099
2007-04-19,116.73209883283882,95.37996223004734,85.64477294416615,178.77347394648297,113.22808828110146,105.22932257593195
2007-04-20,117.22024025672101,94.93381654417377,86.35206593512808,178.86011029403133,113.22851953369735,104.91837344143305
2007-04-23,118.15820499920098,95.05321413544404,85.77329884686095,174.08690491743323,113.36726105499073,104.8311480390542
2007-04-24,117.12043842549977,94.3619539320803,85.12563182893491,174.6653937739188,112.9306964461534,104.78107843166956
2007-04-25,118.19063276377307,94.23074763046596,85.07367013867105,176.33035903317446,113.58629904592586,104.6652917660307
2007-04-26,119.85171033184795,94.2686656374757,85.39447234449122,174.39802743311677,113.42252792874379,104.73075383957476
2007-04-27,120.39639377779257,94.43959389828794,85.53218728412756,173.9278131971505,113.38793493853817,104.65459539157536
2007-04-30,122.72640626424179,93.82876564436435,85.05103526850071,171.5928284523723,113.32614651075272,104.70991223596575
2007-05-01,121.8291491645081,94.5239219387569,84.73280009290544,166.43962372073673,112.53753563680817,104.58608021111266
2007-05-02,120.37033307920655,94.20484147528728,83.99341795783539,168.56251271020096,113.00384270661306,104.6864492883962
2007-05-03,118.29551959567448,93.28177575098631,83.86773704339775,168.61393508429586,112.58401571891281,104.55813189317202
2007-05-04,120.12661843716292,93.23942233478982,84.61750572175043,171.93797371829302,112.48880068833225,104.31880806802754
2007-05-07,120.96363904852885,93.27730871817971,84.64000821179725,173.776790095836,112.7693194365662,104.45318023415824
2007-05-08,120.94478873237986,93.38590344545075,85.24951092255554,173.10029095347537,113.4415725363634,104.36903597365065
2007-05-09,121.33239388824715,94.17108691981383,86.27376807824295,172.9881292514552,112.96388838612165,104.55779390226303
2007-05-10,120.02246646335048,94.05639117710592,85.89464110047072,174.22840377378844,112.77359913990333,104.6220740266021
2007-05-11,123.04331718161083,94.00770911711938,85.79226540996238,176.3233816429703,113.41026823589915,104.71002106185894
2007-05-14,123.2517088089457,93.40619629327598,87.32164747326475,177.0694011044117,113.6321857621356,104.82479086255816
2007-05-15,123.43597805622733,93.88597420056148,88.36298373128754,179.49706738423706,113.9490566430114,104.84184507815309
2007-05-16,124.38483796757328,94.00865569626231,87.21478852142579,178.9218011426466,113.4823082159074,104.86009495750423
2007-05-17,125.0345856090767,93.7907928122136,87.51157726400123,176.85551905283583,113.32163600584903,104.99979237060657
2007-05-18,125.36496762628661,92.74359526729145,87.53822684060849,176.77989216874818,113.25690911868777,105.01673634614255
2007-05-21,124.42765710538741,93.56956015314854,88.1453539282386,177.27773557948456,112.88021262083876,104.94554057141816
2007-05-22,125.06569549030735,92.9014300156061,87.64787534752266,174.80117857354793,112.13784939355583,105.01228181059636
2007-05-23,127.49273825696554,92.59094685321051,87.08725123951781,172.07983749479249,111.92028965475575,104.79579735699403
2007-05-24,129.27134031642447,92.8087976698145,86.64349473768463,173.06671848914402,112.53947750037334,104.93941969079725
2007-05-25,131.39991706121293,92.16330798182611,86.27384744557658,172.28513983613178,112.57737523131632,105.0854330546643
2007-05-28,130.78219659405187,91.35938657687032,86.86447132434986,172.00280813970957,113.2092559444959,105.21667908092684
2007-05-29,129.5461605682699,90.22056063400599,86.0733202233338,171.32194249512284,113.30168187660081,105.34404429515224
2007-05-30,129.43507456245524,90.629822699658,85.6713601583352,174.53786367339424,112.96693682837773,105.34044418968347
2007-05-31,129.55903549533238,90.35191483029705,84.47929573413461,177.26270403703023,113.55708448745487,105.33447341134381
2007-06-01,131.0368478565669,91.97123184771766,85.1882425463273,174.7112465715668,113.66493592971617,105.21028990399542
2007-06-04,128.8893028723476,91.44243973964714,86.08469754924276,173.65856008000918,114.11449852827671,105.39963251725064
2007-06-05,130.92824458803517,90.95646580558046,85.88550563135892,175.50036526916315,113.6392554029243,105.3537917331853
2007-06-06,130.77383004654786,90.66656320315423,85.70674132912146,176.83451629372968,114.1238234872455,105.39487563739367
2007-06-07,130.26886828422968,90.81708642730028,86.04386803913637,176.80843591326845,114.62427286760708,105.42692532420999
2007-06-08,129.0086541384943,90.57934658138963,87.09096226557924,174.47224264401686,114.76868358020293,105.29096813726116
2007-06-11,126.94208029192042,90.93093093972833,87.40233527673014,173.10964510837633,114.41028368016359,105.11268527172079
2007-06-12,128.0425496187732,90.41667309901686,86.94203795116853,172.0997016589447,114.40066957992003,105.11852829310075
2007-06-13,128.1877270736726,89.68819338239629,85.84909843024721,172.73314716081987,114.6922089635658,105.07609461123388
2007-06-14,126.59540305284828,88.74347003520802,85.11217356795984,176.3626925127118,114.81135344140031,105.07195082179041
2007-06-15,125.01646023727486,87.58488203791148,85.1875955503292,174.97621750120845,115.0992393979094,105.18921510508233
2007-06-18,124.64722701318705,87.3305190063876,84.76758445371557,172.8955477155239,115.5777762924747,105.21814024069126
2007-06-19,126.7957822948745,87.19038905502592,84.92537694207046,172.73085023052028,115.28990907003924,105.3032458790505
2007-06-20,126.5176552063388,86.87805644934296,84.5759172858941,174.9439211100987,114.769939902052,105.35541846251111
2007-06-21,124.67999761203379,87.54613575680953,83.8881521021112,171.99284483774755,114.7641837364843,105.32736244843521
